DATE,MEAN_T
2015-01-01,
2015-01-02,
2015-01-03,26.25425890676477
2015-01-04,34.41013634296068
2015-01-05,35.941652253019996
2015-01-06,30.200596198660225
2015-01-07,21.75582074734606
2015-01-08,16.117546792444543
2015-01-09,15.166098812431363
2015-01-10,13.994889311882273
2015-01-11,13.254258906764772
2015-01-12,18.812606653744773
2015-01-13,23.021294533823863
2015-01-14,24.868398573797496
2015-01-15,22.264338560875604
2015-01-16,21.69378194783659
2015-01-17,26.329642280803863
2015-01-18,32.25
2015-01-19,36.343270782451135
2015-01-20,37.91524703107841
2015-01-21,38.245741093235225
2015-01-22,38.33986365703931
2015-01-23,36.91950593784318
2015-01-24,33.91269168701954
2015-01-25,32.66183990566659
2015-01-26,32.33901187568636
2015-01-27,29.42461662596091
2015-01-28,26.569420904568407
2015-01-29,24.752555344058862
2015-01-30,30.31942090456841
2015-01-31,31.360306409510223
2015-02-01,32.486371498352725
2015-02-02,30.580494062156816
2015-02-03,28.433986220843405
2015-02-04,26.733816154293862
2015-02-05,25.663543468372502
2015-02-06,23.689096908961133
2015-02-07,23.640545371842727
2015-02-08,26.909284561607727
2015-02-09,36.92717197001977
2015-02-10,38.940800471667046
2015-02-11,34.48722327970568
2015-02-12,29.98892684241159
2015-02-13,27.51703562705909
2015-02-14,25.326235155392045
2015-02-15,21.412691687019542
2015-02-16,18.50766603217659
2015-02-17,16.077938718097954
2015-02-18,13.415247031078408
2015-02-19,12.916098812431363
2015-02-20,
2015-02-21,
2015-02-22,
2015-02-23,20.267887408412044
2015-02-24,21.25340712541182
2015-02-25,18.18696769701295
2015-02-26,18.437251624130603
2015-02-27,18.376916387327043
2015-02-28,19.238075061058638
2015-03-01,18.418654156490227
2015-03-02,22.160988124313636
2015-03-03,23.927171970019774
2015-03-04,28.734667935646815
2015-03-05,29.269590971117953
2015-03-06,26.091567219745222
2015-03-07,19.151618529431136
2015-03-08,21.060051309685907
2015-03-09,28.51959097111795
2015-03-10,37.08304940621568
2015-03-11,40.74744465594113
2015-03-12,44.087308312980454
2015-03-13,45.837308312980454
2015-03-14,46.74488931188226
2015-03-15,47.584752968921585
2015-03-16,48.25425890676477
2015-03-17,52.316013779156584
2015-03-18,50.533219472765225
2015-03-19,47.571124467274316
2015-03-20,41.90502565484295
2015-03-21,41.50596246947068
2015-03-22,44.66013634296067
2015-03-23,44.51192493894136
2015-03-24,42.583901187568635
2015-03-25,38.49488931188227
2015-03-26,40.64991496672522
2015-03-27,41.77555344058863
2015-03-28,39.91780237513727
2015-03-29,33.15672921754886
2015-03-30,32.321976248627266
2015-03-31,38.663543468372495
2015-04-01,45.84497434515705
2015-04-02,50.99829643729408
2015-04-03,54.495741093235225
2015-04-04,54.268739189765
2015-04-05,50.912691687019546
2015-04-06,48.232964372940906
2015-04-07,50.08901187568636
2015-04-08,55.08390118756863
2015-04-09,58.24999999999999
2015-04-10,62.5787904994509
2015-04-11,62.18739334625522
2015-04-12,58.49488931188227
2015-04-13,54.8177173418625
2015-04-14,56.91780237513727
2015-04-15,59.097529689215904
2015-04-16,59.07538337403909
2015-04-17,58.163543468372495
2015-04-18,60.333901187568635
2015-04-19,63.24999999999999
2015-04-20,63.6746166259609
2015-04-21,60.33816009433341
2015-04-22,55.40928456160773
2015-04-23,49.33986365703932
2015-04-24,46.48977862376454
2015-04-25,45.08219762486272
2015-04-26,47.58134584350977
2015-04-27,49.50511068811772
2015-04-28,50.16780237513727
2015-04-29,49.9135434683725
2015-04-30,50.831345843509766
2015-05-01,51.8381600943334
2015-05-02,53.57793871809795
2015-05-03,56.330494062156816
2015-05-04,61.33390118756863
2015-05-05,65.67120950054908
2015-05-06,68.25085178135295
2015-05-07,69.41609881243136
2015-05-08,71.24744465594112
2015-05-09,73.08645653162749
2015-05-10,73.25511068811772
2015-05-11,72.82708693674499
2015-05-12,71.3381600943334
2015-05-13,66.76192493894136
2015-05-14,60.987223279705674
2015-05-15,57.327086936745
2015-05-16,61.907580998901814
2015-05-17,66.84752968921589
2015-05-18,71.6618399056666
2015-05-19,71.75681425082362
2015-05-20,66.6822826581375
2015-05-21,58.654173873489995
2015-05-22,53.23807506105863
2015-05-23,55.08304940621568
2015-05-24,60.58304940621567
2015-05-25,66.33304940621568
2015-05-26,71.00425890676476
2015-05-27,73.75255534405886
2015-05-28,73.42035771919613
2015-05-29,72.49574109323522
2015-05-30,72.6635434683725
2015-05-31,73.50511068811772
2015-06-01,69.43143087678455
2015-06-02,63.65247031078409
2015-06-03,58.580494062156816
2015-06-04,59.081345843509766
2015-06-05,62.577938718097954
2015-06-06,67.00425890676478
2015-06-07,70.58730831298045
2015-06-08,72.49744465594112
2015-06-09,72.25596246947067
2015-06-10,72.07964228080385
2015-06-11,73.82453159268613
2015-06-12,76.84156721974522
2015-06-13,79.25255534405886
2015-06-14,79.4135434683725
2015-06-15,79.58390118756864
2015-06-16,79.91865415649023
2015-06-17,78.91865415649022
2015-06-18,77.08219762486273
2015-06-19,76.66098812431363
2015-06-20,75.4263201886668
2015-06-21,75.49148218647045
2015-06-22,74.91780237513726
2015-06-23,76.66609881243136
2015-06-24,76.58901187568635
2015-06-25,74.83390118756863
2015-06-26,73.9075809989018
2015-06-27,73.25766603217659
2015-06-28,71.75425890676476
2015-06-29,68.90928456160772
2015-06-30,67.99659287458817
2015-07-01,69.66865415649022
2015-07-02,70.33816009433339
2015-07-03,70.49488931188226
2015-07-04,70.2517035627059
2015-07-05,71.08304940621566
2015-07-06,72.08134584350977
2015-07-07,73.41780237513726
