DATE,FL,T_WA
2016-01-21,59.43875,59.43874999999999
2016-01-22,64.43375,64.43375
2016-01-23,51.389375,51.38937500000001
2016-01-24,46.09625,46.09625
2016-01-25,52.7225,52.72249999999999
2016-01-26,64.22,64.22
2016-01-27,67.67375,67.67375
2016-01-28,64.5996875,64.5996875
2016-01-29,58.2125,58.2125
2016-01-30,57.081875,57.08187499999999
2016-01-31,62.825,62.825
2016-02-01,67.03437500000001,67.03437500000001
2016-02-02,70.78437500000003,70.78437500000003
2016-02-03,72.96875,72.96875
2016-02-04,68.781875,68.781875
2016-02-05,55.5490625,55.5490625
2016-02-06,56.8034375,56.80343750000001
2016-02-07,52.2303125,52.23031249999999
2016-02-08,53.5634375,53.5634375
2016-02-09,55.96330357142857,55.96330357142856
2016-02-10,50.76781250000001,50.76781250000002
2016-02-11,52.51718750000001,52.517187500000006
2016-02-12,61.593125,61.593125
2016-02-13,59.80437500000001,59.80437500000001
2016-02-14,56.54187500000001,56.54187500000001
2016-02-15,64.8725,64.8725
2016-02-16,65.6928125,65.6928125
2016-02-17,61.9053125,61.9053125
2016-02-18,58.53875,58.53874999999999
2016-02-19,62.5971875,62.5971875
2016-02-20,64.1159375,64.1159375
2016-02-21,65.935625,65.935625
2016-02-22,67.6315625,67.6315625
2016-02-23,71.358125,71.358125
2016-02-24,71.04875000000001,71.04875000000001
2016-02-25,58.6709375,58.6709375
2016-02-26,55.2565625,55.25656250000001
2016-02-27,53.0825,53.0825
2016-02-28,57.738392857142856,57.73839285714285
2016-02-29,62.79125,62.79125
2016-03-01,65.22968750000001,65.22968750000001
2016-03-02,68.55687499999999,68.55687499999999
2016-03-03,64.8809375,64.8809375
2016-03-04,65.93281250000001,65.93281250000001
2016-03-05,61.45531250000001,61.45531250000002
2016-03-06,62.6225,62.6225
2016-03-07,65.10875,65.10875
2016-03-08,68.894375,68.894375
2016-03-09,71.6,71.6
2016-03-10,73.17500000000003,73.17500000000003
2016-03-11,72.6434375,72.6434375
2016-03-12,72.59562500000001,72.59562500000001
2016-03-13,73.900625,73.900625
2016-03-14,74.71825892857143,74.71825892857143
2016-03-15,74.9159375,74.9159375
2016-03-16,75.1521875,75.1521875
2016-03-17,73.33531250000001,73.33531250000001
2016-03-18,72.87687500000001,72.87687500000001
2016-03-19,72.516875,72.516875
2016-03-20,71.25968750000001,71.25968750000001
2016-03-21,58.5190625,58.5190625
2016-03-22,56.85124999999999,56.85124999999999
2016-03-23,70.061,70.061
2016-03-24,70.8771875,70.8771875
2016-03-25,72.081875,72.081875
2016-03-26,74.1509375,74.1509375
2016-03-27,74.890625,74.890625
2016-03-28,74.77531250000001,74.77531250000001
2016-03-29,70.8040625,70.8040625
2016-03-30,70.46375,70.46375
2016-03-31,75.4221875,75.4221875
2016-04-01,77.2109375,77.2109375
2016-04-02,75.3659375,75.3659375
2016-04-03,68.09843750000002,68.09843750000002
2016-04-04,68.871875,68.871875
2016-04-05,69.845,69.845
2016-04-06,70.064375,70.064375
2016-04-07,72.22517857142857,72.22517857142857
2016-04-08,71.29906249999998,71.29906249999998
2016-04-09,66.8075,66.8075
2016-04-10,67.049375,67.049375
2016-04-11,70.99531250000003,70.99531250000003
2016-04-12,72.4915625,72.4915625
2016-04-13,73.0821875,73.0821875
2016-04-14,72.5421875,72.5421875
2016-04-15,72.46062500000002,72.46062500000002
2016-04-16,72.595625,72.595625
2016-04-17,70.6915625,70.6915625
2016-04-18,69.39620535714286,69.39620535714286
2016-04-19,68.73955357142857,68.73955357142857
2016-04-20,71.1640625,71.1640625
2016-04-21,72.18540178571428,72.18540178571428
2016-04-22,73.43656250000002,73.43656250000002
2016-04-23,74.5221875,74.5221875
2016-04-24,73.9540625,73.9540625
2016-04-25,74.643125,74.643125
2016-04-26,74.57,74.57
2016-04-27,75.8890625,75.8890625
2016-04-28,76.76375,76.76375
2016-04-29,78.018125,78.018125
2016-04-30,78.1278125,78.1278125
2016-05-01,78.558125,78.558125
2016-05-02,78.92656250000002,78.92656250000002
2016-05-03,78.8478125,78.8478125
2016-05-04,73.9203125,73.9203125
2016-05-05,70.93625,70.93625
2016-05-06,67.78062499999999,67.78062499999999
2016-05-07,68.369375,68.369375
2016-05-08,72.10625,72.10625
2016-05-09,74.1565625,74.1565625
2016-05-10,76.64,76.64
2016-05-11,77.52031250000002,77.52031250000002
2016-05-12,77.28687500000002,77.28687500000002
2016-05-13,78.5375,78.5375
2016-05-14,78.6003125,78.6003125
2016-05-15,76.96625,76.96625
2016-05-16,78.18968749999998,78.18968749999998
2016-05-17,78.78593750000002,78.78593750000002
2016-05-18,78.22625,78.22625
2016-05-19,78.14750000000002,78.14750000000002
2016-05-20,77.07593750000002,77.07593750000002
2016-05-21,78.56937500000002,78.56937500000002
2016-05-22,78.98281250000002,78.98281250000002
2016-05-23,76.62593749999998,76.62593749999998
2016-05-24,77.40312499999997,77.40312499999997
2016-05-25,78.90125,78.90125
2016-05-26,77.7734375,77.7734375
2016-05-27,77.950625,77.950625
2016-05-28,78.75125,78.75125
2016-05-29,79.86031249999998,79.86031249999998
2016-05-30,80.088125,80.088125
2016-05-31,80.5353125,80.5353125
2016-06-01,80.78,80.78
2016-06-02,81.7671875,81.7671875
2016-06-03,82.6165625,82.6165625
2016-06-04,83.6178125,83.6178125
2016-06-05,81.5815625,81.5815625
2016-06-06,79.91375000000002,79.91375000000002
2016-06-07,81.81218750000002,81.81218750000002
2016-06-08,81.3509375,81.3509375
2016-06-09,80.436875,80.436875
2016-06-10,80.14156249999998,80.14156249999998
2016-06-11,79.8284375,79.8284375
2016-06-12,81.7840625,81.7840625
2016-06-13,83.35625,83.35625
2016-06-14,83.7809375,83.7809375
2016-06-15,83.98625000000001,83.98625000000001
2016-06-16,82.833125,82.833125
2016-06-17,82.54625,82.54625
2016-06-18,81.505625,81.505625
2016-06-19,80.05437500000002,80.05437500000002
2016-06-20,80.02906250000002,80.02906250000002
2016-06-21,78.67625,78.67625
2016-06-22,81.235625,81.235625
2016-06-23,83.0159375,83.0159375
2016-06-24,84.43625,84.43625
2016-06-25,84.49450892857143,84.49450892857143
2016-06-26,82.4478125,82.4478125
2016-06-27,81.5196875,81.5196875
2016-06-28,82.6503125,82.6503125
2016-06-29,82.9765625,82.9765625
2016-06-30,81.37343750000002,81.37343750000002
2016-07-01,82.326875,82.326875
2016-07-02,82.1946875,82.1946875
2016-07-03,83.795,83.795
2016-07-04,85.31375,85.31375
2016-07-05,85.9409375,85.9409375
2016-07-06,86.1940625,86.1940625
2016-07-07,85.9296875,85.9296875
2016-07-08,86.4134375,86.4134375
2016-07-09,85.9184375,85.9184375
2016-07-10,85.03343749999998,85.03343749999998
2016-07-11,85.0184375,85.0184375
2016-07-12,84.09312499999999,84.09312499999999
2016-07-13,81.36714285714284,81.36714285714284
2016-07-14,83.1425,83.1425
2016-07-15,82.5575,82.5575
2016-07-16,82.9878125,82.9878125
2016-07-17,83.51375,83.51375
2016-07-18,83.1509375,83.1509375
2016-07-19,83.0159375,83.0159375
2016-07-20,84.00312500000003,84.00312500000003
2016-07-21,83.6815625,83.6815625
2016-07-22,81.9771875,81.9771875
2016-07-23,82.14125000000001,82.14125000000001
2016-07-24,82.43937500000001,82.43937500000001
2016-07-25,83.1340625,83.1340625
2016-07-26,84.209375,84.209375
2016-07-27,84.2571875,84.2571875
2016-07-28,84.99875,84.99875
2016-07-29,85.263125,85.263125
2016-07-30,84.07625,84.07625
2016-07-31,84.183125,84.183125
2016-08-01,83.51093750000003,83.51093750000003
2016-08-02,83.0028125,83.0028125
2016-08-03,82.1496875,82.1496875
2016-08-04,81.65227678571429,81.65227678571429
2016-08-05,82.3634375,82.3634375
2016-08-06,81.3565625,81.3565625
2016-08-07,80.70125,80.70125
2016-08-08,79.84625,79.84625
2016-08-09,80.4621875,80.4621875
2016-08-10,82.4590625,82.4590625
2016-08-11,82.698125,82.698125
2016-08-12,82.7825,82.7825
2016-08-13,82.9428125,82.9428125
2016-08-14,82.810625,82.810625
2016-08-15,83.9778125,83.9778125
2016-08-16,82.58000000000001,82.58000000000001
2016-08-17,83.3932142857143,83.3932142857143
2016-08-18,83.47678571428571,83.47678571428571
2016-08-19,83.759375,83.759375
2016-08-20,84.0921875,84.0921875
2016-08-21,84.453125,84.453125
2016-08-22,84.97625000000002,84.97625000000002
2016-08-23,84.52906250000002,84.52906250000002
2016-08-24,82.7965625,82.7965625
2016-08-25,83.33937499999998,83.33937499999998
2016-08-26,82.93156250000001,82.93156250000001
2016-08-27,82.2565625,82.2565625
2016-08-28,83.2775,83.2775
2016-08-29,81.4409375,81.4409375
2016-08-30,80.1921875,80.1921875
2016-08-31,80.0853125,80.0853125
2016-09-01,80.2821875,80.2821875
2016-09-02,83.4016517857143,83.4016517857143
2016-09-03,80.313125,80.313125
2016-09-04,81.516875,81.516875
2016-09-05,80.68156250000001,80.68156250000001
2016-09-06,79.28334821428572,79.28334821428572
2016-09-07,80.26531250000002,80.26531250000002
2016-09-08,80.526875,80.526875
2016-09-09,81.4240625,81.4240625
2016-09-10,81.6378125,81.6378125
2016-09-11,82.31,82.31
2016-09-12,81.82102678571428,81.82102678571428
2016-09-13,80.01781249999998,80.01781249999998
2016-09-14,81.4859375,81.4859375
2016-09-15,81.4221875,81.4221875
2016-09-16,81.325625,81.325625
2016-09-17,81.9190625,81.9190625
2016-09-18,82.2940625,82.2940625
2016-09-19,81.9246875,81.9246875
2016-09-20,80.7003125,80.7003125
2016-09-21,81.32281250000003,81.32281250000003
2016-09-22,80.9234375,80.9234375
2016-09-23,80.59156250000002,80.59156250000002
2016-09-24,80.7096875,80.7096875
2016-09-25,80.391875,80.391875
2016-09-26,79.0053125,79.0053125
2016-09-27,78.4625,78.4625
2016-09-28,79.1665625,79.1665625
2016-09-29,80.36375,80.36375
2016-09-30,78.4259375,78.4259375
2016-10-01,77.399375,77.399375
2016-10-02,78.6453125,78.6453125
2016-10-03,79.1825,79.1825
2016-10-04,79.745,79.745
2016-10-05,79.874375,79.874375
2016-10-06,78.5384375,78.5384375
2016-10-07,79.3775,79.3775
2016-10-08,80.97125,80.97125
2016-10-09,78.44843750000003,78.44843750000003
2016-10-10,73.450625,73.450625
2016-10-11,74.62625,74.62625
2016-10-12,75.8946875,75.8946875
2016-10-13,76.8734375,76.8734375
2016-10-14,76.353125,76.353125
2016-10-15,78.24312499999998,78.24312499999998
2016-10-16,78.1165625,78.1165625
2016-10-17,78.03218749999998,78.03218749999998
2016-10-18,77.30375000000002,77.30375000000002
2016-10-19,76.31937500000002,76.31937500000002
2016-10-20,74.8821875,74.8821875
2016-10-21,74.699375,74.699375
2016-10-22,66.745625,66.745625
2016-10-23,67.08392857142857,67.08392857142857
2016-10-24,69.8675,69.8675
2016-10-25,71.66107142857143,71.66107142857143
2016-10-26,74.89142857142858,74.89142857142858
2016-10-27,74.28714285714288,74.28714285714288
2016-10-28,75.03928571428571,75.03928571428571
2016-10-29,75.20229591836734,75.20229591836734
2016-10-30,75.59321428571428,75.59321428571428
2016-10-31,74.66642857142857,74.66642857142857
2016-11-01,74.30642857142857,74.30642857142857
2016-11-02,76.9128125,76.9128125
2016-11-03,74.19486607142858,74.19486607142858
2016-11-04,73.33812499999998,73.33812499999998
2016-11-05,70.6521875,70.6521875
2016-11-06,70.0559375,70.0559375
2016-11-07,72.03312500000001,72.03312500000001
2016-11-08,70.6049375,70.6049375
2016-11-09,69.9828125,69.9828125
2016-11-10,67.5078125,67.5078125
2016-11-11,64.6047767857143,64.6047767857143
2016-11-12,66.700625,66.700625
2016-11-13,67.780625,67.780625
2016-11-14,65.94767857142858,65.94767857142858
2016-11-15,64.09544642857144,64.09544642857144
2016-11-16,65.103125,65.103125
2016-11-17,64.85,64.85
2016-11-18,66.231875,66.231875
2016-11-19,66.1634375,66.1634375
2016-11-20,58.690625,58.690625
2016-11-21,55.9821875,55.9821875
2016-11-22,58.143928571428575,58.143928571428575
2016-11-23,66.9734375,66.9734375
2016-11-24,69.0003125,69.0003125
2016-11-25,69.805625,69.805625
2016-11-26,66.61906250000001,66.61906250000001
2016-11-27,64.0484375,64.0484375
2016-11-28,69.794375,69.794375
2016-11-29,74.59008928571428,74.59008928571428
2016-11-30,74.44062500000003,74.44062500000003
2016-12-01,70.78303571428572,70.78303571428572
2016-12-02,64.71781250000001,64.71781250000001
2016-12-03,66.10625000000002,66.10625000000002
2016-12-04,71.5240625,71.5240625
2016-12-05,74.88499999999998,74.88499999999998
2016-12-06,75.576875,75.576875
2016-12-07,69.02375,69.02375
2016-12-08,64.979375,64.979375
2016-12-09,59.2925,59.2925
2016-12-10,58.2884375,58.2884375
2016-12-11,65.541875,65.541875
2016-12-12,71.59437500000001,71.59437500000001
2016-12-13,70.31,70.31
2016-12-14,71.27375,71.27375
2016-12-15,67.73,67.73
2016-12-16,64.3071875,64.3071875
2016-12-17,70.99906250000002,70.99906250000002
2016-12-18,75.82357142857144,75.82357142857144
2016-12-19,72.23,72.23
2016-12-20,66.0059375,66.0059375
2016-12-21,62.2315625,62.231562499999995
2016-12-22,63.2525,63.2525
2016-12-23,67.87625,67.87625
2016-12-24,70.295,70.295
2016-12-25,72.1596875,72.1596875
2016-12-26,72.955625,72.955625
2016-12-27,72.1484375,72.1484375
2016-12-28,70.64375000000003,70.64375000000003
2016-12-29,70.52562499999998,70.52562499999998
2016-12-30,55.6334375,55.6334375
2016-12-31,54.78125,54.78125
2017-01-01,69.1875,69.1875
2017-01-02,73.12,73.12
2017-01-03,73.95250000000001,73.95250000000001
2017-01-04,68.20750000000001,68.20750000000001
2017-01-05,63.25928571428571,63.25928571428571
2017-01-06,64.89,64.89
2017-01-07,58.53,58.53000000000001
2017-01-08,44.63500000000001,44.63500000000001
2017-01-09,49.94,49.94
2017-01-10,57.746,57.746
2017-01-11,63.535,63.53499999999999
2017-01-12,65.8725,65.8725
2017-01-13,66.94749999999999,66.94749999999999
2017-01-14,67.2925,67.2925
2017-01-15,67.75321428571428,67.75321428571428
2017-01-16,68.90178571428572,68.90178571428572
2017-01-17,69.7525,69.7525
2017-01-18,68.78,68.78
2017-01-19,68.132,68.132
2017-01-20,70.88499999999998,70.88499999999998
2017-01-21,72.04,72.04
2017-01-22,74.42916666666667,74.42916666666667
2017-01-23,65.9375,65.9375
2017-01-24,62.81428571428572,62.81428571428571
2017-01-25,62.0175,62.0175
2017-01-26,69.06866666666667,69.06866666666667
2017-01-27,61.114285714285714,61.11428571428572
2017-01-28,54.01535714285714,54.01535714285714
2017-01-29,53.81,53.81
2017-01-30,55.177380952380965,55.177380952380965
2017-01-31,56.80750000000001,56.80750000000001
2017-02-01,60.69416666666667,60.69416666666667
2017-02-02,63.134642857142865,63.134642857142865
2017-02-03,65.69,65.69
2017-02-04,62.99214285714285,62.99214285714285
2017-02-05,62.28892857142856,62.28892857142856
2017-02-06,64.82142857142857,64.82142857142857
2017-02-07,67.69583333333333,67.69583333333333
2017-02-08,70.665,70.665
2017-02-09,71.18,71.18
2017-02-10,60.31833333333334,60.31833333333334
2017-02-11,63.895,63.895
2017-02-12,68.25166666666667,68.25166666666667
2017-02-13,68.42500000000001,68.42500000000001
2017-02-14,66.70833333333333,66.70833333333333
2017-02-15,70.8175,70.8175
2017-02-16,61.58750000000001,61.587500000000006
2017-02-17,58.46250000000001,58.462500000000006
2017-02-18,64.25678571428571,64.25678571428571
2017-02-19,70.1575,70.1575
2017-02-20,67.782,67.782
2017-02-21,68.51642857142858,68.51642857142858
2017-02-22,67.23750000000001,67.23750000000001
2017-02-23,68.67,68.67
2017-02-24,69.38178571428571,69.38178571428571
2017-02-25,69.94,69.94
2017-02-26,64.9025,64.9025
2017-02-27,69.075,69.075
2017-02-28,72.90321428571428,72.90321428571428
2017-03-01,74.13083333333333,74.13083333333333
2017-03-02,70.4875,70.4875
2017-03-03,63.4875,63.4875
2017-03-04,62.13250000000001,62.13250000000001
2017-03-05,65.0725,65.0725
2017-03-06,67.60000000000001,67.60000000000001
2017-03-07,68.50750000000001,68.50750000000001
2017-03-08,70.4125,70.4125
2017-03-09,68.725,68.725
2017-03-10,70.19,70.19
2017-03-11,67.455,67.455
2017-03-12,67.3425,67.3425
2017-03-13,63.74500000000001,63.74500000000001
2017-03-14,60.625,60.625
2017-03-15,52.97,52.96999999999999
2017-03-16,50.96,50.96
2017-03-17,56.6725,56.6725
2017-03-18,62.4225,62.4225
2017-03-19,66.3125,66.3125
2017-03-20,61.965,61.96500000000001
2017-03-21,67.4,67.4
2017-03-22,71.27000000000002,71.27000000000002
2017-03-23,70.375,70.375
2017-03-24,69.47,69.47
2017-03-25,70.4225,70.4225
2017-03-26,71.265,71.265
2017-03-27,71.2325,71.2325
2017-03-28,71.415,71.415
2017-03-29,72.95500000000001,72.95500000000001
2017-03-30,72.50083333333333,72.50083333333333
2017-03-31,75.3225,75.3225
2017-04-01,73.52714285714283,73.52714285714283
2017-04-02,73.11250000000003,73.11250000000003
2017-04-03,77.45000000000002,77.45000000000002
2017-04-04,75.64,75.64
2017-04-05,77.9975,77.9975
2017-04-06,73.3575,73.3575
2017-04-07,63.74249999999999,63.74249999999999
2017-04-08,62.28500000000001,62.28500000000002
2017-04-09,65.60249999999999,65.60249999999999
2017-04-10,69.8675,69.8675
2017-04-11,71.265,71.265
2017-04-12,71.54750000000001,71.54750000000001
2017-04-13,71.75,71.75
2017-04-14,72.465,72.465
2017-04-15,74.035,74.035
2017-04-16,73.1275,73.1275
2017-04-17,72.245,72.245
2017-04-18,73.68333333333334,73.68333333333334
2017-04-19,74.675,74.675
2017-04-20,74.2875,74.2875
2017-04-21,73.2625,73.2625
2017-04-22,74.095,74.095
2017-04-23,73.88499999999998,73.88499999999998
2017-04-24,70.56,70.56
2017-04-25,69.745,69.745
2017-04-26,72.195,72.195
2017-04-27,78.535,78.535
2017-04-28,79.7825,79.7825
2017-04-29,79.89250000000001,79.89250000000001
2017-04-30,79.45000000000002,79.45000000000002
2017-05-01,78.8675,78.8675
2017-05-02,76.5325,76.5325
2017-05-03,73.43,73.43
2017-05-04,76.85,76.85
2017-05-05,71.45093750000002,71.45093750000002
2017-05-06,68.50625,68.50625
2017-05-07,71.515625,71.515625
2017-05-08,73.745,73.745
2017-05-09,74.66749999999998,74.66749999999998
2017-05-10,77.64750000000002,77.64750000000002
2017-05-11,77.30000000000003,77.30000000000003
2017-05-12,77.64750000000002,77.64750000000002
2017-05-13,77.115,77.115
2017-05-14,76.89750000000002,76.89750000000002
2017-05-15,77.435,77.435
2017-05-16,79.58000000000001,79.58000000000001
2017-05-17,80.38250000000002,80.38250000000002
2017-05-18,80.4725,80.4725
2017-05-19,80.5,80.5
2017-05-20,81.83,81.83
2017-05-21,79.95,79.95
2017-05-22,79.08416666666666,79.08416666666666
2017-05-23,79.4475,79.4475
2017-05-24,77.9325,77.9325
2017-05-25,75.76,75.76
2017-05-26,75.415,75.415
2017-05-27,78.7425,78.7425
2017-05-28,81.77000000000002,81.77000000000002
2017-05-29,82.305,82.305
2017-05-30,82.428125,82.428125
2017-05-31,81.9925,81.9925
2017-06-01,80.625,80.625
2017-06-02,78.6575,78.6575
2017-06-03,78.41,78.41
2017-06-04,78.22166666666666,78.22166666666666
2017-06-05,79.21083333333334,79.21083333333334
2017-06-06,76.79940476190477,76.79940476190477
