DATE,CO,ID,MT,NV,OR,UT,WA,WY,T_WA
2016-02-14,38.476190476190474,37.555555555555564,37.125,47.0,43.625,30.0,43.86363636363637,38.7,40.631342012007146
2016-02-15,34.38095238095238,38.888888888888886,39.125,48.66666667,50.125,32.5,47.04545454545455,34.111111111111114,42.20844760889538
2016-02-16,39.0,45.0,38.875,51.44444444,52.5625,39.83333333,50.38095238095239,38.0,46.13531426480267
2016-02-17,39.80952380952381,43.77777777777778,41.625,49.88888889,48.875,39.66666667,49.09090909090909,38.8,45.22647337782938
2016-02-18,42.38095238095238,41.888888888888886,40.375,51.44444444,51.0625,39.66666667,49.27272727272727,40.6,46.19822588690789
2016-02-19,50.523809523809526,43.444444444444436,44.625,44.55555556,44.0625,42.83333333,46.40909090909091,43.9,45.96856778377288
2016-02-20,43.0,42.77777777777778,42.25,44.55555556,43.375,38.16666667,44.18181818181818,39.8,42.88379584738109
2016-02-21,43.047619047619044,35.888888888888886,35.75,47.22222222,41.3125,40.33333333,42.0,34.7,41.70890198406617
2016-02-22,35.904761904761905,34.77777777777778,32.625,47.88888889,40.6875,39.33333333,39.40909090909091,28.7,39.01961438670887
2016-02-23,35.142857142857146,34.666666666666664,34.125,46.55555556,42.25,37.66666667,40.5,30.9,39.15645850336794
2016-02-24,30.142857142857146,30.777777777777782,32.5,41.66666667,43.625,33.66666667,41.45454545454545,28.0,37.1803087120379
2016-02-25,30.952380952380953,34.0,29.0,45.55555556,48.875,34.16666667,45.04545454545455,26.9,39.71075175033077
2016-02-26,31.714285714285715,37.22222222222222,34.25,50.0,48.75,38.5,45.86363636363637,31.5,41.60385245118619
2016-02-27,39.142857142857146,40.444444444444436,42.125,52.0,47.125,41.5,45.72727272727273,37.9,44.113516690435375
2016-02-28,45.0,41.66666666666666,45.125,52.88888889,49.0625,45.33333333,49.04545454545455,42.2,47.41153749769108
2016-02-29,43.523809523809526,41.77777777777778,41.125,53.0,46.1875,44.16666667,46.90909090909091,40.0,45.74037125722855
2016-03-01,43.095238095238095,38.444444444444436,33.625,52.77777778,44.4375,44.66666667,44.63636363636363,35.2,44.16641925672249
2016-03-02,39.476190476190474,41.333333333333336,34.125,56.22222222,50.1875,44.66666667,45.56521739130435,31.9,45.077390182620874
2016-03-03,45.57142857142857,44.22222222222222,38.625,54.55555556,48.5,47.66666667,46.26086956521739,39.0,46.975683968466555
2016-03-04,41.76190476190476,44.33333333333334,41.875,54.77777778,51.0,46.83333333,48.65217391304348,39.7,47.30176300295293
2016-03-05,45.904761904761905,45.0,43.25,53.66666667,48.625,50.5,46.73913043478261,40.7,47.69885330949484
2016-03-06,45.57142857142857,48.33333333333334,49.0,57.44444444,53.1875,51.66666667,52.52173913043478,42.7,50.993882114562844
2016-03-07,48.80952380952381,43.555555555555564,49.5,46.88888889,47.1875,46.5,47.8695652173913,45.0,47.411788600223666
2016-03-08,41.714285714285715,38.77777777777778,40.875,40.88888889,43.6875,40.5,43.73913043478261,35.666666666666664,41.9947960098465
2016-03-09,36.952380952380956,39.333333333333336,36.625,45.0,39.9375,41.0,41.77272727272727,32.2,40.18230033862024
2016-03-10,37.904761904761905,41.444444444444436,36.875,50.33333333,48.6875,43.5,44.27272727272727,34.0,43.512364625201094
2016-03-11,42.52380952380953,48.66666666666666,47.625,56.0,48.06666666666667,47.0,47.81818181818182,42.2,47.4958199797891
2016-03-12,48.523809523809526,47.33333333333334,47.625,53.66666667,45.2,50.16666667,43.72727272727273,46.8,47.296437255602065
2016-03-13,48.0,47.22222222222222,49.875,48.22222222,44.4375,49.66666667,44.69565217391305,47.3,46.75691231671416
2016-03-14,47.952380952380956,44.111111111111114,45.875,51.44444444,45.9375,47.5,42.95652173913044,43.3,46.157832641453446
2016-03-15,47.714285714285715,38.77777777777778,40.875,48.77777778,43.125,45.83333333,42.73913043478261,37.444444444444436,44.44760798991584
2016-03-16,37.285714285714285,35.888888888888886,36.875,47.11111111,43.4375,36.66666667,42.26086956521739,29.0,40.37520383011516
2016-03-17,36.57142857142857,37.0,35.125,49.77777778,47.5625,38.83333333,42.52173913043478,29.66666666666667,41.5077565721806
2016-03-18,37.952380952380956,36.22222222222222,27.625,51.55555556,46.66666666666666,43.16666667,41.95652173913044,26.444444444444446,41.799485846658435
2016-03-19,30.714285714285715,33.888888888888886,25.5,54.22222222,50.4375,41.33333333,44.52173913043478,22.88888888888889,41.3452303956077
2016-03-20,30.66666666666667,39.333333333333336,30.375,56.11111111,53.1875,42.16666667,49.08695652173913,22.88888888888889,43.890542253551374
2016-03-21,35.904761904761905,46.66666666666666,42.875,57.55555556,51.0625,48.0,49.56521739130435,33.3,46.837404756603206
2016-03-22,49.61904761904761,47.0,48.375,57.77777778,46.5625,53.16666667,48.69565217391305,45.6,49.920904094068796
2016-03-23,52.42857142857143,39.444444444444436,36.125,44.88888889,46.1875,45.83333333,47.21739130434783,41.111111111111114,46.660000176626546
2016-03-24,35.35,40.66666666666666,36.5,45.0,46.6875,41.16666667,47.0,31.222222222222218,42.4254373910161
2016-03-25,34.35,43.88888888888889,41.375,50.33333333,48.0625,41.66666667,47.13636363636363,34.4,43.59405226723988
2016-03-26,36.66666666666666,36.888888888888886,32.875,52.11111111,45.5,41.0,45.95454545454545,30.9,42.61472395102243
2016-03-27,27.476190476190478,36.111111111111114,34.625,47.22222222,45.3125,39.16666667,46.90909090909091,29.2,40.129113786589365
2016-03-28,33.476190476190474,40.22222222222222,40.125,52.44444444,45.1875,44.0,46.40909090909091,34.4,42.98620552031454
2016-03-29,46.0,38.111111111111114,39.0,45.33333333,43.6875,44.16666667,44.59090909090909,40.4,44.05085991121794
2016-03-30,47.57142857142857,41.444444444444436,39.625,40.66666667,47.5,39.66666667,49.13636363636363,35.0,45.311892053284176
2016-03-31,36.904761904761905,45.66666666666666,40.75,43.55555556,52.125,39.0,51.72727272727273,34.7,45.06090672016564
2016-04-01,33.95238095238095,46.66666666666666,38.25,48.88888889,54.5,41.33333333,54.27272727272727,32.6,46.313330475747115
2016-04-02,34.714285714285715,47.555555555555564,45.0,53.55555556,56.0,42.5,55.54545454545455,33.8,48.07143540860412
2016-04-03,42.38095238095238,50.555555555555564,51.375,56.55555556,55.375,46.33333333,55.04545454545455,41.77777777777778,50.855134443456244
2016-04-04,48.57142857142857,53.88888888888889,53.125,59.66666667,55.66666666666666,51.83333333,55.18181818181818,47.5,53.647759146453346
2016-04-05,51.57142857142857,46.77777777777778,50.625,60.88888889,49.4,54.5,50.18181818181818,49.0,51.838033447176436
2016-04-06,49.61904761904761,43.66666666666666,43.375,57.66666667,50.0625,49.0,48.77272727272727,39.9,49.44671470788242
2016-04-07,44.33333333333334,49.88888888888889,49.125,60.44444444,57.0,49.33333333,53.63636363636363,46.1,51.8755124894324
2016-04-08,49.23809523809525,53.33333333333334,47.5,62.77777778,63.75,54.0,60.13636363636363,45.5,56.72433187620463
2016-04-09,50.61904761904761,56.88888888888889,50.5,61.0,61.5625,59.33333333,60.04545454545455,46.2,57.44277075069656
2016-04-10,52.42857142857143,56.77777777777778,54.625,56.11111111,57.5,56.33333333,57.45454545454545,51.6,55.83965416905396
2016-04-11,52.38095238095239,56.111111111111114,42.5,53.66666667,55.375,56.0,54.77272727272727,44.4,53.768264198491146
2016-04-12,46.0,55.0,45.125,57.11111111,55.375,54.83333333,54.59090909090909,46.0,52.68758219652069
2016-04-13,50.23809523809525,53.5,53.375,57.33333333,52.375,56.33333333,53.0,50.8,53.201879803832874
2016-04-14,52.66666666666666,51.111111111111114,50.0,59.11111111,50.4375,55.83333333,50.68181818181818,51.5,52.63666070044475
2016-04-15,55.952380952380956,45.0,45.625,55.22222222,46.1875,52.5,48.36363636363637,49.8,50.589867433685825
2016-04-16,47.33333333333334,43.88888888888889,40.375,49.88888889,48.75,43.83333333,49.5,39.7,47.374139411734916
2016-04-17,36.857142857142854,46.555555555555564,40.5,53.55555556,53.3125,45.66666667,51.904761904761905,36.3,47.27633041892177
2016-04-18,37.52380952380953,50.444444444444436,42.0,56.55555556,61.8125,45.16666667,58.38095238095239,34.8,51.09616495513051
2016-04-19,37.952380952380956,52.22222222222222,43.0,58.11111111,64.3125,45.83333333,63.66666666666666,35.4,53.468163466472184
2016-04-20,39.76190476190476,54.88888888888889,49.75,60.55555556,64.46666666666667,50.16666667,63.0952380952381,38.9,55.01131226502946
2016-04-21,46.47619047619048,58.444444444444436,53.625,63.55555556,62.0,56.66666667,64.19047619047619,48.2,58.03412633808794
2016-04-22,50.42857142857143,61.88888888888889,58.125,64.11111111,58.625,61.0,62.31818181818182,50.3,58.841555014503875
2016-04-23,56.38095238095239,60.88888888888889,62.125,61.33333333,54.25,63.33333333,60.04545454545455,56.3,58.96619570873719
2016-04-24,58.80952380952381,49.0,53.5,54.0,52.0,54.5,57.09090909090909,54.4,55.28745272897034
2016-04-25,52.19047619047619,49.22222222222222,43.25,53.77777778,47.5625,50.83333333,52.0,43.4,50.71203661313727
2016-04-26,52.0,48.33333333333334,39.625,47.33333333,48.1875,50.83333333,50.81818181818182,44.2,49.52904569425402
2016-04-27,44.523809523809526,50.66666666666666,40.5,50.88888889,46.625,46.66666667,50.95454545454545,34.22222222222222,47.63678977152197
2016-04-28,44.0,50.555555555555564,38.0,52.22222222,52.25,48.0,53.81818181818182,34.0,49.39048027327815
2016-04-29,42.76190476190476,49.88888888888889,39.625,52.0,53.1875,46.33333333,55.31818181818182,35.22222222222222,49.517589644310746
2016-04-30,38.0,48.444444444444436,44.75,53.66666667,52.125,48.5,53.72727272727273,37.444444444444436,48.50132283221521
2016-05-01,38.57142857142857,49.88888888888889,46.625,52.33333333,53.3125,48.5,56.04545454545455,38.1,49.48293178919264
2016-05-02,39.19047619047619,53.33333333333334,48.25,54.66666667,60.0625,50.83333333,59.18181818181818,40.1,52.39867646818914
2016-05-03,44.714285714285715,55.0,53.25,57.44444444,63.9375,52.83333333,65.63636363636364,42.77777777777778,56.87085801617191
2016-05-04,50.904761904761905,58.66666666666666,58.75,61.22222222,60.3125,56.0,63.77272727272727,51.2,58.52808293178872
2016-05-05,55.57142857142857,62.0,62.25,65.44444444,58.0625,61.33333333,60.22727272727273,55.7,59.72870556015199
2016-05-06,60.0952380952381,63.66666666666666,64.5,63.33333333,57.875,66.5,59.54545454545455,60.4,61.12858239242563
2016-05-07,62.57142857142857,59.66666666666666,54.875,57.11111111,62.75,60.66666667,63.95454545454545,56.111111111111114,61.51711493119014
2016-05-08,51.714285714285715,59.22222222222222,57.25,55.22222222,66.125,51.83333333,65.63636363636364,48.1,58.86219225974588
2016-05-09,48.57142857142857,60.5,60.0,59.0,58.0,50.16666667,59.27272727272727,49.1,55.613367960367654
2016-05-10,53.714285714285715,48.66666666666666,48.0,62.77777778,55.0625,57.6,54.72727272727273,48.0,55.00820709245246
2016-05-11,54.047619047619044,47.66666666666666,39.75,60.11111111,57.8125,51.5,57.0,40.2,54.5664990444562
2016-05-12,48.57142857142857,50.0,43.625,60.0,61.6875,49.83333333,60.27272727272727,41.7,55.050652260021565
2016-05-13,52.23809523809525,59.0,49.0,65.375,62.6875,56.16666667,60.90909090909091,48.4,58.44640709743649
2016-05-14,57.23809523809525,63.22222222222222,42.875,70.25,63.5,63.0,63.68181818181818,46.0,61.73681358032695
2016-05-15,54.047619047619044,61.88888888888889,45.25,68.875,56.8125,66.83333333,58.36363636363637,44.1,58.80893835242996
2016-05-16,54.57142857142857,53.22222222222222,48.625,62.875,55.9375,61.0,55.5,45.2,56.21276800973173
2016-05-17,48.28571428571429,54.88888888888889,53.5,60.625,56.6875,55.16666667,58.18181818181818,42.7,55.059335487371456
2016-05-18,47.38095238095239,57.5,55.125,60.28571429,60.75,55.83333333,60.85714285714285,45.444444444444436,56.5744230811904
2016-05-19,51.28571428571429,61.555555555555564,60.125,65.55555556,61.6875,58.83333333,61.42857142857143,51.33333333333334,59.23410588598808
2016-05-20,54.57142857142857,55.111111111111114,58.75,68.66666667,52.8125,62.16666667,53.59090909090909,56.6,56.74939378344033
2016-05-21,60.952380952380956,49.33333333333334,55.125,58.88888889,51.5625,64.83333333,54.86363636363637,57.9,56.97459350868494
2016-05-22,64.76190476190476,49.88888888888889,53.625,53.66666667,52.3125,59.5,55.63636363636363,58.5,56.884478836482515
2016-05-23,61.47619047619048,50.0,52.5,55.22222222,53.8125,52.66666667,57.86363636363637,50.5,56.21135466709866
2016-05-24,56.23809523809525,52.111111111111114,50.875,57.77777778,55.375,55.0,57.13636363636363,48.4,55.73756857926683
2016-05-25,59.14285714285714,53.66666666666666,52.0,58.88888889,58.1875,59.5,58.86363636363637,49.9,58.097064221375064
2016-05-26,58.61904761904761,56.555555555555564,53.75,58.44444444,58.5625,56.16666667,59.40909090909091,49.66666666666666,58.00777090691213
2016-05-27,55.38095238095239,57.22222222222222,55.5,60.44444444,57.0,57.16666667,57.86363636363637,49.77777777777778,57.11023017899086
2016-05-28,51.66666666666666,56.22222222222222,53.75,64.66666667,54.625,58.33333333,55.81818181818182,51.444444444444436,55.90453394346472
2016-05-29,54.85714285714285,55.0,53.75,66.11111111,56.8125,60.16666667,56.5,53.0,57.43624388053699
2016-05-30,59.523809523809526,59.111111111111114,56.125,68.55555556,59.5,63.5,58.54545454545455,55.444444444444436,60.48620904489714
2016-05-31,60.0952380952381,60.0,53.375,70.0,61.0,64.33333333,58.31818181818182,55.66666666666666,60.99094449434256
2016-06-01,58.28571428571429,59.444444444444436,52.5,73.0,66.125,63.5,62.72727272727273,50.77777777777778,62.696469579574966
2016-06-02,60.38095238095239,64.1111111111111,56.25,74.66666667,66.5,66.16666667,65.4090909090909,54.66666666666666,64.97935783471972
2016-06-03,63.61904761904761,65.77777777777777,62.25,75.77777778,65.0,69.0,64.45454545454545,61.111111111111114,66.10262634702318
2016-06-04,65.76190476190476,67.0,63.0,77.66666667,70.0,70.83333333,67.36363636363636,61.444444444444436,68.68227609315011
2016-06-05,65.9047619047619,70.5,63.625,80.22222222,76.5625,73.33333333,72.04545454545455,60.444444444444436,71.8451063616223
2016-06-06,67.23809523809524,74.0,67.5,79.66666667,77.0625,75.5,75.72727272727273,64.77777777777777,73.8941291042564
2016-06-07,69.19047619047619,76.0,67.0,77.22222222,75.0,78.5,73.5,66.22222222222223,73.5846708358087
2016-06-08,67.65,73.8888888888889,70.5,80.33333333,72.9375,75.33333333,72.36363636363636,68.1111111111111,72.64253039836572
2016-06-09,68.33333333333333,74.77777777777777,73.125,81.66666667,65.0625,76.33333333,65.27272727272727,67.8888888888889,70.01739941933522
2016-06-10,70.57142857142857,69.1111111111111,70.25,79.77777778,59.25,78.33333333,60.63636363636363,70.55555555555556,67.89399311055757
2016-06-11,72.28571428571429,65.55555555555556,67.875,76.77777778,56.25,77.4,57.27272727272727,69.55555555555556,66.05969009998057
2016-06-12,71.45,59.0,64.5,69.33333333,56.75,70.83333333,57.22727272727273,68.33333333333333,63.75074380741265
2016-06-13,70.57142857142857,59.111111111111114,61.125,68.88888889,60.375,70.33333333,58.90909090909091,62.66666666666666,64.24051118203556
2016-06-14,64.3809523809524,63.77777777777778,62.625,69.88888889,57.8125,64.83333333,59.18181818181818,60.111111111111114,62.39263520286821
2016-06-15,63.66666666666666,57.444444444444436,61.0,71.11111111,54.0,67.33333333,54.22727272727273,60.625,60.236090222911514
2016-06-16,68.95238095238095,55.88888888888889,56.0,69.33333333,52.75,70.83333333,53.59090909090909,63.0,60.94335321125619
2016-06-17,69.71428571428571,53.555555555555564,60.875,65.0,54.3125,69.0,55.95454545454545,64.44444444444444,61.36910573242839
2016-06-18,70.0952380952381,60.555555555555564,58.75,69.11111111,58.125,70.83333333,57.77272727272727,64.44444444444444,63.59881277054761
2016-06-19,70.61904761904762,64.44444444444444,69.125,73.88888889,56.875,74.66666667,56.22727272727273,68.55555555555556,64.82168756359546
2016-06-20,74.80952380952381,60.77777777777778,62.25,76.55555556,59.125,75.33333333,57.27272727272727,68.1111111111111,66.2048185479675
2016-06-21,74.95238095238095,69.33333333333333,64.25,71.77777778,64.8125,79.16666667,64.13636363636364,66.66666666666667,69.54550204906057
2016-06-22,78.61904761904762,68.55555555555556,68.25,62.22222222,63.9375,80.5,63.54545454545455,74.0,69.35864518641161
2016-06-23,74.47619047619048,67.77777777777777,62.75,81.66666667,64.625,80.8,64.13636363636364,66.8888888888889,70.56732838952317
2016-06-24,74.47619047619048,69.8888888888889,70.875,79.55555556,61.6875,82.0,63.18181818181818,70.0,70.27234288434272
2016-06-25,74.19047619047619,62.77777777777778,63.875,78.11111111,59.75,77.83333333,59.63636363636363,70.22222222222223,67.5378900941681
2016-06-26,72.42857142857143,60.77777777777778,61.0,77.11111111,62.9375,72.66666667,61.72727272727273,61.77777777777778,67.10003640078673
2016-06-27,70.47619047619048,66.55555555555556,63.625,80.11111111,69.625,73.16666667,67.0,62.444444444444436,70.08311973874271
2016-06-28,72.52380952380952,73.44444444444444,65.75,83.33333333,71.5625,78.66666667,70.18181818181819,66.55555555555556,73.33120137870533
2016-06-29,72.95238095238095,76.0,72.75,84.88888889,69.4375,82.16666667,70.22727272727273,69.33333333333333,74.1923488612931
2016-06-30,72.0,76.1111111111111,72.0,85.22222222,68.75,80.66666667,69.6190476190476,69.77777777777777,73.56464912656257
2016-07-01,69.57142857142857,76.55555555555556,72.125,81.0,67.625,76.8,68.71428571428571,65.77777777777777,71.64576272963028
2016-07-02,66.6190476190476,73.0,71.875,78.44444444,67.6875,72.5,67.22727272727273,65.55555555555556,69.57822483959056
2016-07-03,67.85714285714286,72.33333333333333,72.625,77.33333333,70.5,72.5,69.4090909090909,67.44444444444444,70.78236532427394
2016-07-04,69.42857142857143,74.66666666666667,72.625,79.88888889,68.5,75.0,66.77272727272727,69.44444444444444,70.84651577646265
2016-07-05,71.14285714285714,69.55555555555556,68.375,79.88888889,64.0625,77.33333333,63.18181818181818,69.0,69.28525327643145
2016-07-06,73.90476190476191,65.66666666666667,63.5,79.33333333,63.5625,77.83333333,61.22727272727273,69.1111111111111,68.79860620107551
2016-07-07,73.66666666666667,65.0,61.625,78.11111111,65.5,75.83333333,64.0,67.25,69.29163847858419
2016-07-08,72.95238095238095,65.55555555555556,62.375,78.0,65.6875,75.66666667,63.95454545454545,63.5,69.11145436098937
2016-07-09,72.19047619047619,68.8888888888889,70.875,78.77777778,64.625,78.33333333,65.5909090909091,68.1111111111111,70.29213683891729
2016-07-10,73.95238095238095,68.8888888888889,72.125,79.22222222,63.4375,78.33333333,64.18181818181819,70.55555555555556,70.2382185812102
2016-07-11,77.14285714285714,58.111111111111114,62.25,75.66666667,60.0625,74.83333333,62.63636363636363,67.625,67.99329270416978
2016-07-12,70.75,58.625,60.125,71.11111111,63.4,66.5,63.95454545454545,57.625,65.77490471440929
2016-07-13,69.1,62.555555555555564,63.0,74.66666667,64.125,70.0,65.04545454545455,60.5,67.08554982946703
2016-07-14,71.15,63.625,63.0,77.33333333,66.375,73.66666667,65.54545454545455,62.375,68.84550471199594
2016-07-15,70.8,67.77777777777777,63.625,79.77777778,67.8125,76.0,66.5,63.66666666666666,70.13295227862933
2016-07-16,72.75,69.55555555555556,66.125,81.22222222,64.875,78.16666667,65.27272727272727,65.77777777777777,70.42441716274372
2016-07-17,74.8,67.22222222222223,62.875,80.66666667,64.8125,79.33333333,65.36363636363636,67.1111111111111,70.69504763398088
2016-07-18,74.8,68.66666666666667,64.375,79.55555556,65.0625,78.66666667,68.0,66.8888888888889,71.41363914911717
2016-07-19,74.55,72.55555555555556,72.875,79.66666667,67.125,77.33333333,66.0909090909091,70.77777777777777,71.67266532270803
2016-07-20,75.75,71.66666666666667,76.375,78.88888889,66.375,78.5,66.45454545454545,74.66666666666667,72.12168968198274
2016-07-21,75.47368421052632,72.0,73.5,79.55555556,68.5,80.5,67.77272727272727,74.66666666666667,72.97836475595636
2016-07-22,76.0,74.66666666666667,73.375,81.55555556,69.5625,82.0,70.5,73.33333333333333,74.55677349816469
2016-07-23,76.9,75.66666666666667,76.875,71.88888889,66.6875,81.33333333,66.54545454545455,75.55555555555556,72.28104806824288
2016-07-24,77.5,68.8888888888889,68.875,80.44444444,66.5,78.66666667,66.13636363636364,72.1111111111111,72.0868629524593
2016-07-25,75.75,70.66666666666667,68.25,71.66666667,70.0625,79.83333333,68.54545454545455,68.44444444444444,72.10089084204455
2016-07-26,72.85,74.1111111111111,73.0,73.0,72.1875,81.16666667,72.54545454545455,70.8888888888889,73.70275700159885
2016-07-27,74.55,75.44444444444444,72.375,73.77777778,72.125,82.0,72.36363636363636,72.77777777777777,74.2892008954401
2016-07-28,74.3,76.22222222222223,69.25,65.11111111,72.9375,80.5,72.95454545454545,71.1111111111111,73.26652984202171
2016-07-29,74.15,77.1111111111111,69.375,67.22222222,75.625,81.83333333,75.36363636363636,68.22222222222223,74.71803465675504
2016-07-30,72.05,78.0,71.375,68.33333333,76.8125,81.66666667,76.27272727272727,70.4,75.00041455876264
2016-07-31,75.25,77.66666666666667,75.125,86.11111111,71.625,81.16666667,71.86363636363636,72.3,75.75615738989872
2016-08-01,74.8,73.8888888888889,73.875,83.77777778,67.4375,80.0,67.22727272727273,74.7,73.07660999280303
2016-08-02,75.2,71.55555555555556,68.75,81.44444444,67.9375,79.0,66.9090909090909,72.1,72.36060360154607
2016-08-03,74.6,73.22222222222223,72.625,83.0,65.9375,79.66666667,65.18181818181819,72.6,71.96862625072214
2016-08-04,74.95,67.22222222222223,66.25,82.11111111,66.125,79.83333333,65.36363636363636,74.1,71.43112083101789
2016-08-05,69.8,67.77777777777777,64.25,76.22222222,71.8125,73.33333333,69.45454545454545,62.6,70.65142303018828
2016-08-06,67.25,71.55555555555556,69.875,79.55555556,69.375,75.83333333,69.0909090909091,66.9,70.86375372486566
2016-08-07,70.05,74.22222222222223,71.875,77.44444444,65.875,74.83333333,67.0,69.8,70.28940302116361
2016-08-08,70.55,70.1111111111111,68.5,77.55555556,65.0,76.66666667,64.31818181818181,69.1,69.3238171338701
2016-08-09,72.45,66.77777777777777,68.5,76.88888889,63.0,76.33333333,62.90909090909091,69.4,68.69664789188504
2016-08-10,73.4,63.66666666666666,67.875,76.22222222,63.125,77.66666667,61.5,70.9,68.40847900170894
2016-08-11,74.05,63.111111111111114,64.125,75.55555556,66.875,74.66666667,66.31818181818181,70.66666666666667,69.85262173244787
2016-08-12,72.15,67.1111111111111,65.0,75.66666667,70.9375,73.33333333,69.86363636363636,64.7,71.09342874024976
2016-08-13,67.80952380952381,68.8888888888889,66.625,77.66666667,75.5625,72.0,73.36363636363636,62.1,72.0621648207956
2016-08-14,68.14285714285714,70.77777777777777,66.75,80.44444444,75.625,73.16666667,74.0909090909091,65.2,72.98925935025478
2016-08-15,69.19047619047619,74.44444444444444,71.5,82.11111111,73.3125,74.5,72.45454545454545,69.2,73.2518251216067
2016-08-16,70.90476190476191,74.44444444444444,70.875,82.22222222,71.6875,76.83333333,71.5909090909091,68.1,73.36020150939935
2016-08-17,70.42857142857143,74.55555555555556,72.375,80.55555556,71.875,77.0,71.36363636363636,67.4,73.10812422208025
2016-08-18,70.33333333333333,75.77777777777777,73.125,80.44444444,70.4375,77.16666667,71.68181818181819,69.8888888888889,73.12386085380119
2016-08-19,69.28571428571429,76.0,62.0,79.88888889,76.6875,75.83333333,76.0909090909091,64.22222222222223,74.33739623164998
2016-08-20,65.3809523809524,71.22222222222223,57.625,80.0,79.125,74.33333333,75.31818181818181,53.2,72.79412298472931
2016-08-21,63.0,69.44444444444444,62.0,80.77777778,75.875,72.5,72.22727272727273,56.1,70.91728050178835
2016-08-22,67.28571428571429,71.55555555555556,68.75,80.66666667,69.875,73.83333333,68.63636363636364,64.3,70.6131889215303
2016-08-23,69.33333333333333,67.77777777777777,69.0,77.44444444,65.0,74.5,63.54545454545455,69.2,68.4539920874448
2016-08-24,68.3809523809524,62.444444444444436,61.75,74.88888889,65.6875,70.0,64.68181818181819,63.8,67.11265157804353
2016-08-25,62.952380952380956,63.111111111111114,57.5,75.11111111,69.4375,69.0,70.04545454545455,57.1,67.68559314312257
2016-08-26,60.80952380952381,64.66666666666667,55.625,74.88888889,73.4375,65.83333333,71.72727272727273,55.5,67.91812361147625
2016-08-27,62.66666666666666,65.22222222222223,59.75,73.44444444,72.875,67.16666667,72.54545454545455,58.0,68.69531088169849
2016-08-28,63.19047619047619,67.66666666666667,65.375,72.66666667,68.875,67.5,69.22727272727273,60.5,67.64735210338432
2016-08-29,66.80952380952381,69.44444444444444,69.125,74.88888889,69.5,70.83333333,66.18181818181819,65.3,68.66450992530412
2016-08-30,64.57142857142857,72.14285714285714,69.125,77.44444444,67.875,73.5,68.45454545454545,66.4,69.37642041420521
2016-08-31,65.19047619047619,72.77777777777777,72.625,79.55555556,65.3125,74.16666667,66.86363636363636,67.5,69.1858174978264
2016-09-01,66.42857142857143,71.8888888888889,75.0,79.66666667,63.5,75.5,64.4090909090909,67.7,68.69067259610998
2016-09-02,68.9047619047619,70.33333333333333,75.125,77.44444444,62.4375,75.66666667,62.22727272727273,69.3,68.146347108425
2016-09-03,69.0952380952381,62.77777777777778,68.625,75.0,61.4375,74.33333333,60.59090909090909,70.9,66.42883757216106
2016-09-04,70.28571428571429,60.0,60.75,72.11111111,58.8125,71.83333333,58.27272727272727,65.7,64.4087793989294
2016-09-05,69.57142857142857,54.88888888888889,52.875,68.22222222,58.3125,68.83333333,58.86363636363637,59.6,62.78313457504569
2016-09-06,69.0,55.111111111111114,50.625,64.0,58.4375,64.5,59.22727272727273,57.5,61.680507402009034
2016-09-07,67.47619047619048,54.77777777777778,54.125,67.44444444,59.75,64.5,59.77272727272727,57.8,62.2239383138595
2016-09-08,68.42857142857143,59.555555555555564,57.625,70.77777778,63.75,66.83333333,62.04545454545455,61.0,64.84331899907478
2016-09-09,65.95238095238095,61.33333333333334,58.75,72.66666667,63.5625,67.83333333,61.45454545454545,59.6,64.58859235892761
2016-09-10,61.85714285714285,57.0,53.25,73.22222222,64.0625,64.83333333,59.68181818181818,50.1,62.31850657343947
2016-09-11,59.523809523809526,59.444444444444436,60.375,73.0,66.1875,64.5,64.63636363636364,54.9,64.01234704152235
2016-09-12,66.28571428571429,61.77777777777778,57.5,75.33333333,61.8125,68.16666667,61.22727272727273,61.22222222222222,64.67966698808725
2016-09-13,65.0,53.77777777777778,44.875,70.44444444,60.3125,67.66666667,59.72727272727273,49.111111111111114,61.87454175463637
2016-09-14,58.714285714285715,53.77777777777778,46.125,62.22222222,61.3125,65.83333333,59.18181818181818,47.444444444444436,59.42267621144943
2016-09-15,62.42857142857143,53.66666666666666,52.125,60.0,59.5625,61.5,59.86363636363637,55.2,59.758276794623434
2016-09-16,60.66666666666666,56.111111111111114,55.25,63.22222222,61.5,58.0,61.95454545454545,52.2,60.440161812467366
2016-09-17,57.047619047619044,58.88888888888889,58.75,65.11111111,63.6875,59.5,62.86363636363637,52.0,60.97193525874977
2016-09-18,59.23809523809525,59.0,60.875,67.55555556,62.5625,61.0,62.45454545454545,55.5,61.76234795000305
2016-09-19,62.904761904761905,66.77777777777777,60.5,71.44444444,63.9375,65.83333333,60.95454545454545,64.6,64.02257739262932
2016-09-20,66.57142857142857,64.1111111111111,57.25,73.11111111,59.1875,68.66666667,58.36363636363637,63.3,63.53112230137362
2016-09-21,67.3,62.33333333333334,55.875,71.55555556,59.4375,69.66666667,56.22727272727273,63.8,62.910126575349345
2016-09-22,67.8,58.66666666666666,53.25,68.55555556,57.125,65.0,57.04545454545455,58.5,61.54549520915813
2016-09-23,68.0952380952381,53.77777777777778,52.375,58.55555556,55.3125,59.83333333,57.22727272727273,56.3,59.24355377601792
2016-09-24,60.28571428571429,54.0,52.125,57.11111111,53.125,50.5,56.5,52.4,55.71998470017739
