DATE,KS,NE,ND,OK,SD,T_WA
2015-03-10,53.943125,49.1075,43.43,54.7925,44.645,51.816097741296055
2015-03-11,55.709375,49.07000000000001,43.0175,58.65125000000001,43.143125,53.60523982179589
2015-03-12,58.274375,57.545,48.5375,58.94375,53.96,57.31765617886728
2015-03-13,57.025625,54.7925,43.4975,55.09625,49.656875,54.271705120056
2015-03-14,53.60375000000001,49.76,47.075,57.69500000000001,46.844375,53.39311081214705
2015-03-15,53.65062500000001,62.0,57.8375,56.615,60.5975,57.21160895202794
2015-03-16,64.07535714285714,61.12000000000001,41.30750000000001,63.31999999999999,52.188125,60.576073844042604
2015-03-17,48.396875,39.965,31.076428571428572,59.7425,35.10125,48.74345722167355
2015-03-18,42.755,42.24500000000001,34.8125,52.9475,39.1325,45.633799383030855
2015-03-19,41.63,45.4925,38.6225,51.31625,40.724375,45.716221297603845
2015-03-20,49.803125,48.88249999999999,36.6275,51.22625000000001,41.63160714285714,48.519159981930954
2015-03-21,55.985,50.7575,29.9525,55.265,34.82,51.05520545832363
2015-03-22,58.330625,51.785,33.455,59.81,33.845,53.7928406908625
2015-03-23,51.288125,40.02,32.8175,62.4425,33.5075,50.573851877961204
2015-03-24,52.480625,41.375,35.075,68.315,34.84625,53.658339219458725
2015-03-25,47.069375,40.735,33.905,61.75625,36.246875,49.58156912147246
2015-03-26,43.615625,34.2125,31.7375,50.19125,30.05375,42.35077937600117
2015-03-27,41.5625,36.92,34.85,49.505,24.951875,41.814874745716224
2015-03-28,52.0925,46.2575,44.7875,56.87375,39.430625,51.21833046926713
2015-03-29,57.55437500000001,52.76000000000001,48.10142857142856,59.6075,49.499375,56.073256676979305
2015-03-30,57.83,54.43250000000001,49.8275,60.69875,50.05437500000001,57.04563068732853
2015-03-31,63.561875,56.2475,49.3775,69.935,53.40875,62.72733325270629
2015-04-01,67.3475,64.16,53.975,69.18125,61.77875,66.00538984820618
2015-04-02,62.448125,50.0675,38.12000000000001,73.7825,47.9075,61.44324458549341
2015-04-03,47.9075,41.7125,32.795,62.0825,36.68,50.07536316832345
2015-04-04,46.715,47.96,37.67,51.13625,42.83375,47.63130304377953
2015-04-05,55.686875,54.99500000000001,34.79,52.227500000000006,49.038125,52.16260488969484
2015-04-06,62.04875,49.77500000000001,33.47,65.17625,40.416875,57.04630481166233
2015-04-07,63.7775,46.0,34.95,74.69,37.5125,60.29353092916422
2015-04-28,50.0,,53.96,53.06,56.21,52.421018509321236
2015-04-29,59.05625000000001,55.61750000000001,56.33750000000001,61.35124999999999,53.245625,58.59861098298517
2015-04-30,60.845,58.8725,61.5425,64.85,59.14625,61.903303961908875
2015-05-01,63.59,60.6725,59.15000000000001,65.96375,63.55625000000001,63.62213077675423
2015-05-02,69.42875000000001,66.0575,64.415,67.42625000000001,63.228125,67.15619296017027
2015-05-03,72.719375,67.83500000000001,57.643571428571434,71.07124999999998,64.59125,69.4041037017814
2015-05-04,69.186875,58.37750000000001,53.8925,72.12875000000003,56.699375,66.12783737330902
2015-05-05,65.035625,61.01000000000001,63.6425,67.04375,59.30375,64.464074466742
2015-05-06,66.34625,62.585,61.0475,68.18,63.404375,65.70899376492262
2015-05-07,68.37687500000001,60.8,53.6,70.63250000000002,59.70875,66.01733258652848
2015-05-08,61.88,54.035,43.52,68.14625000000001,50.174375,60.47090778930727
2015-05-09,63.11214285714286,51.265,41.597142857142856,67.3475,44.93375,59.41546934409683
2015-05-10,60.96875,53.4275,42.02,70.36250000000001,52.086875000000006,60.99605625952862
2015-05-11,52.12625,45.2525,44.465,60.42875,42.20375,52.59888827770098
2015-05-12,56.058125,52.91,48.1475,60.87875000000001,47.845625,56.028623383819166
2015-05-13,56.01875,59.6,52.0825,60.40625000000001,61.227500000000006,58.49660705659062
2015-05-14,64.92875000000001,60.005,53.2625,71.00375,57.340625,64.82452951396098
2015-05-15,69.44,61.18250000000001,53.29625,73.63625,58.128125,67.36577110241974
2015-05-16,65.73875000000001,65.8775,58.696250000000006,73.715,66.858125,68.36553644075099
2015-05-17,67.668125,62.2175,53.6675,72.46625,58.060625,66.64181442069705
2015-05-18,61.469375,52.16,38.76125,75.50375,39.554375,61.54909476465338
2015-05-19,51.305,44.0,43.88,64.64750000000001,44.5325,53.889853274399044
2015-05-20,49.5725,45.335,58.8725,60.15875,51.378125,53.62716373790427
2015-05-21,53.988125,52.3775,58.595,57.24500000000001,59.253125,55.70465905480589
2015-05-22,54.6575,53.9225,60.665,56.0075,59.995625,55.922460775582614
2015-05-23,58.319375,56.12000000000001,60.5225,63.477500000000006,58.19,60.01488983942747
2015-05-24,62.954375,61.665,60.89750000000001,64.68125,59.32625,62.912456965751225
2015-05-25,65.16499999999999,62.9975,60.92,67.595,61.345625,65.05102619051117
2015-05-26,66.6275,62.4575,64.1375,67.56125,60.974375,65.54915002954384
2015-05-27,66.38642857142858,62.4925,64.68285714285715,71.55285714285714,64.595,67.34590936437611
2015-05-28,69.29375,67.46000000000001,65.405,71.34125,70.92500000000003,69.58407519846119
2015-05-29,68.18,62.8775,53.45,70.17124999999999,56.93375,65.92651071567921
2015-05-30,59.612321428571434,56.6925,48.605,64.92875000000001,50.2475,59.489456982481705
2015-05-31,62.718125,58.93250000000001,55.1675,64.51250000000002,53.459375,61.36256350833247
2015-06-01,65.99187500000001,65.92250000000001,65.4725,68.36,65.38437499999999,66.78632980780161
2015-06-02,71.85232142857143,69.02000000000001,66.6275,75.25625,69.828125,72.06454342622752
2015-06-03,75.520625,69.215,59.24,78.1025,68.87750000000001,73.58165359263828
2015-06-04,76.06625,68.375,59.285,79.76750000000001,64.923125,73.87721649954496
2015-06-05,74.15937500000003,69.935,66.0725,80.24000000000002,68.855,74.64102549939656
2015-06-06,77.68625,72.785,68.61500000000001,80.9375,72.280625,76.89105568747684
2015-06-07,80.57750000000001,71.225,70.0325,83.075,67.904375,77.95045320739614
2015-06-08,77.4725,72.83000000000001,71.91499999999998,81.77,72.49437499999998,77.4137032748033
2015-06-09,79.96357142857143,78.6125,72.59750000000003,81.57875,79.289375,79.73086170371131
2015-06-10,83.361875,76.70750000000002,61.94750000000001,84.605,68.63160714285715,79.79263430834746
2015-06-11,79.53687500000002,64.5875,66.725,84.72874999999998,63.89375,76.47734963912539
2015-06-12,67.443125,63.5375,69.8975,82.61375,64.304375,72.37722419623076
2015-06-13,71.0375,69.08,69.83,73.68125,70.42437500000003,71.53619252207166
2015-06-14,73.445,72.19999999999997,65.6825,76.32500000000002,72.38187500000002,73.64896562088393
2015-06-15,72.84312500000001,68.495,61.07000000000001,75.44749999999998,68.320625,71.78314087267283
2015-06-16,71.49312499999998,67.89750000000001,55.475,76.1225,61.694375,70.58296491143446
2015-06-17,77.50999999999998,73.94,63.31,74.255,63.99125,73.4371978488987
2015-06-18,75.25062500000001,68.96000000000001,59.2625,74.05250000000002,64.36625000000001,71.54562546393245
2015-06-19,75.63875,71.4725,67.7675,79.5875,67.08875,75.06501394273062
2015-06-20,83.37875,77.66750000000002,67.94,83.12,73.95125,80.3000123898307
2015-06-21,82.383125,75.185,67.8725,80.1725,73.43375,78.39834067811302
2015-06-22,84.295625,78.26,67.07,82.45625000000003,71.78,80.16673207185173
2015-06-23,78.051875,68.42750000000001,68.51,84.245,66.39125000000001,76.93254041343116
2015-06-24,82.61375,72.68,68.61500000000001,84.56,68.91125,79.33145479752787
2015-06-25,82.585625,72.605,69.05,85.3475,70.37375,79.76339710349241
2015-06-26,75.700625,72.1575,70.55000000000003,82.81625,72.426875,77.08620062037778
2015-06-27,74.05250000000002,72.79250000000002,74.6375,77.48375,71.11625000000002,74.91250123476117
2015-06-28,79.22749999999998,76.0325,72.25999999999998,78.5525,73.3775,77.37738564035449
2015-06-29,77.073125,74.3675,73.8725,82.13,72.921875,77.902162077483
2015-06-30,83.52714285714283,76.77000000000002,70.48857142857143,83.85285714285716,70.24035714285714,80.32444668604515
2015-07-01,83.328125,74.86250000000003,69.4925,85.055,69.26,80.21544800887709
2015-07-02,75.53187500000001,69.86000000000001,69.83,83.2175,64.11875,76.01010396033494
2015-07-03,73.709375,70.295,72.6275,78.66499999999998,67.25750000000001,74.32865053391339
2015-07-04,74.6375,73.28,75.44,79.32875000000001,72.48875,76.03901610801181
2015-07-05,82.52375,78.13250000000002,72.44749999999998,82.75999999999998,76.69062500000003,80.5719864885627
2015-07-06,78.13625,72.08,64.625,82.52375,68.905625,76.90996484213764
2015-07-07,67.375625,64.34,62.225,71.20625000000003,60.575,67.31287799287254
2015-07-08,65.699375,63.4175,65.76499999999999,69.20375,64.169375,66.4790891173314
2015-07-09,71.864375,71.89,73.95714285714286,75.14857142857143,71.29785714285714,73.21717596730726
2015-07-10,73.169375,70.5875,76.19,79.4525,72.269375,75.21440490582184
2015-07-11,80.81937500000002,78.035,78.44749999999998,82.985,76.8425,80.61437919560454
2015-07-12,84.19437500000002,82.07750000000001,77.9825,83.85125,82.47875,83.07450618679445
2015-07-13,85.769375,81.53,74.72,85.56125,78.760625,83.50701240658681
2015-07-14,84.7625,78.80000000000003,74.27,86.39375000000003,76.353125,82.7996590323209
2015-07-15,81.33687499999998,75.6725,74.105,85.98875,74.51375,80.94485590000069
2015-07-16,82.754375,77.57749999999999,73.5125,84.54875000000001,74.35062500000002,81.0903672978484
2015-07-17,84.04250000000002,79.30250000000002,69.1925,84.57124999999998,76.02125000000002,81.6036398412215
2015-07-18,84.75125,74.825,67.6325,86.16875000000002,74.44062500000003,81.32976587528013
2015-07-19,82.146875,75.69500000000002,73.2575,86.8325,72.528125,81.26438723129951
2015-07-20,81.59,76.41499999999998,69.3425,85.75250000000003,73.00062500000001,80.58805979787759
2015-07-21,74.53062499999999,69.94999999999999,70.745,78.24875,67.67937500000001,74.23457072656628
2015-07-22,74.361875,72.11249999999998,76.57249999999998,80.33000000000001,73.02875,76.25346218942241
2015-07-23,81.08937499999998,79.8725,76.1,84.5375,75.05375000000002,81.29494668879252
2015-07-24,86.34875,80.465,73.79,86.5625,79.896875,83.87884248826283
2015-07-25,83.395625,76.7975,75.83,86.18,74.05812499999998,81.88657049425322
2015-07-26,83.35062500000002,78.47749999999998,77.1575,85.98875,72.258125,82.05699592293205
2015-07-27,83.2775,80.045,79.11500000000002,85.6175,78.56937500000002,82.86312258184634
2015-07-28,85.083125,76.85000000000002,67.7975,86.68625,73.664375,81.93932822325525
2015-07-29,75.531875,70.64750000000002,70.8125,84.98750000000003,70.874375,77.46946011461942
2015-07-30,74.86250000000003,74.92250000000001,69.97999999999999,83.01875000000003,72.145625,77.37563684092173
2015-07-31,78.44000000000003,75.61250000000003,71.2175,79.93625,72.7475,77.47469186908586
2015-08-01,79.76750000000001,74.12,74.375,81.8825,74.345,78.670800713425
2015-08-02,81.275,79.619,71.18,80.76875000000003,73.551875,79.38703114275974
2015-08-03,80.54375,73.65199999999999,67.6925,80.61125000000001,68.86625000000001,77.36825474725238
2015-08-04,76.184375,71.753,69.995,78.49625,68.63,75.14874496517888
2015-08-05,75.52625,74.6375,73.7,83.0525,71.90375,77.77145384741719
2015-08-06,75.700625,73.88749999999997,71.9675,85.76375,74.1875,78.77472558928389
2015-08-07,80.864375,75.85249999999998,71.11250000000003,88.44125,73.29875000000001,81.45395378211504
2015-08-08,82.360625,75.91999999999999,70.3325,88.0025,75.30687499999998,81.83051479870332
2015-08-09,80.72375,76.9925,70.78999999999998,88.76750000000001,72.258125,81.63767426822582
2015-08-10,79.94187500000002,73.3025,71.54750000000001,83.975,70.66062500000002,78.84230349746217
2015-08-11,75.27875,72.38,74.5325,82.74875,72.32000000000002,77.26556581231496
2015-08-12,72.888125,75.77000000000002,82.4825,77.66375,75.115625,76.11771845124258
2015-08-13,75.070625,77.36,83.195,78.45125000000002,75.68375,77.41856609318604
2015-08-14,77.53999999999998,77.83,82.7,77.52875,78.53,78.0494540055776
2015-08-15,76.93812500000001,78.2575,85.04,79.26125,79.82375,78.89687173058594
2015-08-16,77.714375,76.31750000000002,64.2425,79.66625,70.64375000000003,76.61403494529546
2015-08-17,77.50625,67.67750000000001,61.37750000000001,82.625,62.223125,75.15541700404127
2015-08-18,73.698125,63.38,61.805,83.15375,57.875,73.1618149661376
2015-08-19,64.101875,61.05500000000001,62.165,69.78875,60.3725,65.23412907454437
2015-08-20,67.848125,66.55250000000001,65.88499999999999,68.315,63.14675,67.24399686965803
2015-08-21,69.38374999999999,72.08,71.15750000000001,75.12125,69.73491071428572,72.21409751482807
2015-08-22,77.12937500000002,72.17,62.9225,78.125,69.62937500000001,74.91768790202696
2015-08-23,67.36142857142858,63.55,60.53714285714285,74.05571428571429,60.576071428571424,68.11854913257943
2015-08-24,66.59937500000001,62.675,58.685,73.5125,57.32214285714286,67.12803661438608
2015-08-25,70.03625,65.6225,63.08750000000001,73.49,59.35062500000001,69.11578915440293
2015-08-26,74.33375000000002,70.7525,65.9075,76.74125000000002,63.633125,73.06225505138588
2015-08-27,76.416875,73.445,70.89250000000001,77.28125,68.2835,75.10282394219577
2015-08-28,76.1225,72.3425,73.92500000000003,75.42500000000003,67.65125,74.28151960143863
2015-08-29,69.17,68.24000000000001,73.45250000000001,78.94624999999998,65.98625000000001,72.74198898852346
2015-08-30,69.5075,71.235,76.0025,77.58500000000002,69.229625,73.33548836051037
2015-08-31,77.12375,75.1625,73.1175,80.375,72.48392857142858,77.3068423166063
2015-09-01,80.52125000000002,76.8875,70.6625,80.79124999999998,71.94714285714286,78.50631568648099
2015-09-02,82.135625,78.91250000000002,76.715,81.08375000000002,75.89267857142858,80.21714691378808
2015-09-03,81.99017857142857,79.4975,80.33214285714286,79.62285714285716,77.84857142857143,80.16107528871214
2015-09-04,82.11875,79.70750000000002,74.72749999999998,81.39875,76.53955357142857,80.38868385767672
2015-09-05,82.72062500000001,80.15,68.975,82.88374999999998,76.458125,80.77425179759167
2015-09-06,84.723125,78.6125,67.055,85.1225,74.02250000000002,81.54932119914588
2015-09-07,81.39875,71.285,57.185,86.63,63.063125,78.18986660913777
2015-09-08,74.40125,69.455,58.9775,82.43375,65.931125,74.68535298382831
2015-09-09,72.995,67.5275,61.235,77.19125,64.16133928571429,71.96656855951844
2015-09-10,74.63187500000002,65.87,56.3525,78.74375,61.4975,72.12236469940815
2015-09-11,65.93642857142856,60.45500000000001,53.645,73.90625,52.3325,65.8915891364932
2015-09-12,63.41,60.27500000000001,63.0875,67.28,55.42587500000001,63.595631882597424
2015-09-13,68.9225,66.6725,69.47749999999999,71.13875,63.674375,68.94138379642936
2015-09-14,75.126875,72.76999999999998,64.7,74.60374999999998,70.49562499999998,73.34030808002389
2015-09-15,77.69749999999998,76.04750000000001,69.17750000000001,76.13374999999998,73.84517857142858,75.85275002990709
2015-09-16,79.480625,75.53,64.0625,80.25125,75.87339285714285,77.61164178087358
2015-09-17,81.47187500000003,73.625,59.81,82.23125,69.35374999999999,77.7018269421487
2015-09-18,70.739375,59.0825,52.655,82.14125000000001,52.345625,70.02312024280879
2015-09-19,61.233125,57.08,59.045,69.76625000000001,51.24875,62.69046233468984
2015-09-20,65.80625,64.1075,63.575,65.6825,63.2075,65.06232107660264
2015-09-21,70.36250000000001,67.775,66.67250000000001,72.1625,67.983125,70.09462455385224
2015-09-22,75.8975,66.845,55.3175,77.25874999999998,66.16624999999999,72.41310300835848
2015-09-23,73.50687500000002,67.35499999999999,57.5675,76.25750000000002,66.3575,71.6422810046325
2015-09-24,73.85,67.5575,62.42,75.30125,64.495625,71.6095846007655
2015-09-25,69.828125,66.4025,67.61000000000001,75.84125,66.708125,71.04487136423597
2015-09-26,69.434375,66.125,72.13250000000002,73.68125,67.326875,70.44809423759551
2015-09-27,69.040625,69.68,68.30000000000001,71.2625,70.34450000000001,70.056543959913
2015-09-28,71.830625,68.30000000000001,57.6575,73.29875000000001,64.65875,70.09250564648478
2015-09-29,65.260625,62.1575,52.0025,74.0075,56.9525,66.32794948666755
2015-09-30,61.508750000000006,58.61,60.465,69.13625,57.995375,63.48655798711783
2015-10-01,59.826875,58.715,58.1225,64.2425,57.85925,61.00204264628691
2015-10-02,56.06696428571429,54.5375,54.30071428571429,60.616785714285705,52.004107142857144,57.03378737332643
2015-10-03,55.34,50.93000000000001,51.05,61.28,51.3275,56.12025119304432
2015-10-04,57.160625,52.76000000000001,51.56,61.295,52.21625,57.084548063544325
2015-10-05,56.7725,55.4375,51.59,59.23625,55.73107142857143,56.99216952487756
2015-10-06,62.34124999999999,61.19750000000001,48.88249999999999,64.86125000000001,59.496875,61.86154303253847
2015-10-07,64.09625,65.39,51.74000000000001,68.765,56.661875,64.57308819295885
2015-10-08,69.355625,62.045,53.7425,71.555,55.792142857142856,66.54872306265038
2015-10-09,60.018125,54.6275,51.7625,65.975,48.916785714285716,59.73407881167699
2015-10-10,60.8225,62.42750000000001,64.58000000000001,62.33,61.34964285714286,62.008908677367224
2015-10-11,70.120625,68.5725,57.393571428571434,73.05125,66.685625,69.72489722461238
2015-10-12,68.826875,61.94,52.04,73.16375,57.15725000000001,66.98239579283243
2015-10-13,63.010625,57.6875,50.6225,66.75125000000001,51.049625,61.52589991391356
2015-10-14,63.91625000000001,56.39,49.835,70.57625,51.407375,62.959222966516776
2015-10-15,61.027142857142856,52.775,47.60928571428572,70.0925,50.385875,61.05290125956539
2015-10-16,53.96,46.295,38.27,63.69125,40.926875,53.97841019926825
2015-10-17,55.743125000000006,50.4125,41.8625,60.56375,45.381875,54.69249202051751
2015-10-18,60.78875000000001,57.05,52.295,60.74375000000001,52.59125,58.76652718211144
2015-10-19,66.71187499999999,66.28999999999999,56.1725,64.52375,62.421125,64.67368826853237
2015-10-20,71.06562500000003,64.1675,53.8925,69.8675,58.175375,66.99199479810818
2015-10-21,66.295625,58.625,50.4875,69.85625,53.43875,63.983062313984504
2015-10-22,63.14,52.74500000000001,46.55750000000001,67.39250000000001,45.12425,60.09200663979536
2015-10-23,65.4575,57.785,49.11,67.67375000000001,53.095625,62.63817230693618
2015-10-24,54.741875,50.75,44.3,60.305,47.69000000000001,54.7509980265589
2015-10-25,52.419285714285714,57.25749999999999,42.7475,59.34500000000001,49.73321428571428,55.00431137434747
2015-10-26,50.05625000000001,50.0975,41.375,54.26375,47.94875,50.84549059773156
2015-10-27,53.065625,48.80750000000001,47.0075,62.015,49.940375,54.95953321994278
2015-10-28,52.73375,45.995,36.5825,58.61750000000001,39.66125,51.42994341040839
2015-10-29,43.919375,38.87,36.5375,53.43125000000001,38.51375,45.59025713159483
2015-10-30,42.490625,42.29,42.515,50.61875000000001,40.090625,45.32948086827056
2015-10-31,50.32062500000001,49.0925,47.015,55.56875,48.13925,51.65461859928714
2015-11-01,55.686875,55.24250000000001,47.7875,54.758750000000006,47.095625,53.950047197620826
2015-11-02,57.588125,56.9975,45.125,56.67125,53.0975,55.84282017366262
2015-11-03,61.334375,56.8625,44.84,62.105,52.19825,58.82244870890197
2015-11-04,62.89812500000001,57.82250000000001,42.935,64.3775,53.376875,60.257268547526216
2015-11-05,61.925,52.9925,38.945,67.595,44.4425,59.26303391411917
2015-11-06,47.96375000000001,41.5775,37.1825,54.99500000000001,38.924375,47.892572441453865
2015-11-07,46.934375,39.86,36.5075,53.09375,37.46075,46.39482004820113
2015-11-08,46.41125,45.2825,42.8075,50.5625,45.430625,47.4282524045909
2015-11-09,49.094375,46.4675,39.2975,50.88875,47.1515,48.40874852039159
2015-11-10,53.45375,47.255,38.21,58.865,47.2775,52.72090083456651
2015-11-11,53.54375,37.9175,35.45,65.48,38.35737500000001,52.56594254304968
2015-11-12,47.238125,41.45,35.165,50.90000000000001,39.35,46.00523606434976
2015-11-13,45.48875,39.7475,32.8625,49.74125,34.163375,44.15687461910657
2015-11-14,51.60875,45.8675,43.325,52.55375,43.7075,49.63110129607822
2015-11-15,52.9475,48.1375,42.89,53.63375,46.256160714285706,51.01732832969675
2015-11-16,56.73875,49.9775,44.06,56.57000000000001,51.6875,54.071418832896676
2015-11-17,53.909375,44.9225,37.3775,57.88625,44.765535714285704,51.77230557625641
2015-11-18,45.635,40.255,33.9275,51.65375,37.608125,45.38489184148911
2015-11-19,41.77625,35.585,25.9475,50.19125,31.44232142857143,41.78744615359497
2015-11-20,44.054375,33.4625,19.130000000000006,51.76625,25.761875,41.64801296868778
2015-11-21,33.1925,25.2575,18.754999999999995,42.18125,18.130357142857143,32.799401538240936
2015-11-22,37.383125,31.7525,30.3275,38.67125,23.844875,35.1682657301323
2015-11-23,44.369375,38.945,32.78,46.445,33.3125,42.37030073741696
2015-11-24,47.834375,40.235,32.8475,52.43000000000001,33.828125,45.88944965323592
2015-11-25,54.123125,41.5475,28.265,61.5425,33.588125,50.98095639863897
2015-11-26,41.68625,27.545,14.787499999999998,61.55375,23.70125,43.1072124530231
2015-11-27,26.161250000000006,20.5325,12.334999999999996,34.62125,16.017125,26.45567182886689
2015-11-28,27.471875,25.152500000000003,19.6325,34.07,19.1825,28.26742397882717
2015-11-29,30.734375,28.4825,20.9225,36.43250000000001,30.408125,31.73188531576924
2015-11-30,32.855,29.3,25.115,39.4475,29.211607142857147,33.820227357359755
2015-12-01,33.89,28.73,26.0375,39.39125,28.914125,34.02401985388054
2015-12-02,36.98375,32.2025,22.8275,40.415,24.303875,35.29241548474924
2015-12-03,35.436875,30.9425,25.770714285714284,43.3925,14.295875000000002,35.122796232440415
2015-12-04,41.095625,35.765,31.895,43.23875,24.9425,38.88226188293757
2015-12-05,43.48625,41.33,34.1225,45.62375,35.672,42.55223797246478
2015-12-06,43.210625,38.315,29.7125,47.6825,27.764375,41.705935903684896
2015-12-07,40.13,41.6775,36.0575,44.01875,35.165,41.17151820282404
2015-12-08,45.18660714285714,46.3175,35.0225,51.46250000000001,35.58875,46.21848892509049
2015-12-09,44.58232142857143,42.1475,37.88,49.53714285714285,35.6225,44.760495933509915
2015-12-10,52.120625,49.477500000000006,38.57,58.434285714285714,42.269,52.19988174895692
2015-12-11,49.184375,40.3025,30.515,55.3325,33.845,47.2085126788825
2015-12-12,41.46125,35.69,29.42,66.0425,34.131875,48.201310685389075
2015-12-13,42.7775,34.67,29.99,54.196250000000006,33.108125,43.84926716022588
2015-12-14,38.345,31.7075,28.0925,46.86125000000001,32.10575,39.06511996252374
2015-12-15,41.084375,31.88,26.465,52.10375,30.23375,41.56836285704977
2015-12-16,32.06,28.23,23.71,39.24500000000001,25.87625,32.93914670720632
2015-12-17,27.2075,23.99,16.452499999999993,34.21625,20.730714285714285,27.933118483110103
2015-12-18,27.955625,18.4625,10.77928571428571,33.94625,12.86375,25.93681241995102
2015-12-19,35.121875,25.37,11.9375,43.68875,16.443660714285716,33.28891626040642
2015-12-20,48.610625,36.0725,20.9825,53.06,26.504375,44.08887907410184
2015-12-21,37.000625,27.0875,21.05,49.505,20.174375,37.312789675098024
2015-12-22,39.486875,33.9725,24.41,48.335,29.97875,39.91205775936155
2015-12-23,44.268125,32.84,21.4475,56.24535714285714,28.688482142857147,43.704899911552296
2015-12-24,37.70375,26.8175,17.8925,48.14375,23.421875,36.988089716795734
2015-12-25,33.321875,23.915,17.270000000000003,46.68125,24.6425,34.73365660426426
2015-12-26,40.015625,26.72,2.8924999999999983,54.35375,22.31375,38.77810207104512
2015-12-27,27.01625,13.954999999999998,0.7850000000000037,35.555,2.6881249999999994,23.859726496517602
2015-12-28,24.164375,12.679999999999994,8.967499999999998,31.6175,6.141071428571429,22.226923659820436
2015-12-29,23.945,17.3825,12.7575,28.8725,18.455,23.315523028510782
2015-12-30,27.725,17.36,12.614999999999998,33.08,17.284999999999997,25.848588253704232
2015-12-31,29.0225,12.63,15.939999999999998,35.495,9.409999999999997,25.825005470073233
2016-01-01,28.4,22.331428571428567,21.5675,31.96625,22.488125,27.62839844140946
2016-01-02,31.15625,23.205714285714286,23.945,36.62375,19.315625,30.226693863684382
2016-01-03,30.18875,20.740357142857142,16.98125,35.825,15.164375,28.339148466717045
2016-01-04,26.442500000000006,18.674642857142857,16.1825,31.0775,13.713124999999998,24.93403839919412
2016-01-05,29.51375,28.020714285714284,18.3425,31.60625,21.96580357142857,28.57620008861446
2016-01-06,36.365,30.20321428571428,21.8475,39.065,26.245625,34.33168497361935
2016-01-07,39.29,29.144795918367354,23.09857142857143,45.33607142857144,30.03848214285714,37.73766022986562
2016-01-08,34.39625,26.79607142857143,13.017499999999998,41.2475,23.79875,33.12764123555435
2016-01-09,24.665,13.816785714285714,-1.0900000000000034,33.04625,1.5068749999999973,21.992207608403515
2016-01-10,16.53125,8.211071428571433,-7.912500000000008,21.25625,-8.348124999999996,12.891996207582535
2016-01-11,31.38125,25.388214285714284,8.585,33.1025,8.09375,27.290349742269328
2016-01-12,29.8625,21.045714285714286,2.554999999999996,40.35875,0.004999999999995453,27.68618030596147
2016-01-13,33.63125,30.54561224489796,18.2975,40.7075,17.713625,33.273852931316625
2016-01-14,43.05875,37.120357142857145,22.01,47.8625,23.225,40.5647780673505
2016-01-15,34.7,27.962857142857146,8.712499999999999,44.79125000000001,12.371160714285715,33.48876730986729
2016-01-16,28.54625,20.168214285714285,-6.917500000000004,34.385,1.3943749999999966,24.322084569190825
2016-01-17,14.768214285714285,6.102499999999999,-8.305,28.04642857142857,-9.146874999999994,14.484861528177978
2016-01-18,19.11875,9.901785714285717,-2.515000000000001,23.75375,1.006249999999998,16.057111278674824
2016-01-19,25.77875,23.379285714285718,11.194999999999995,32.50625,10.225624999999997,25.501854049904157
2016-01-20,24.92375,25.786785714285717,16.2725,31.3025,23.061875,26.710118677302898
2016-01-21,27.69125,26.034285714285716,16.075714285714284,33.99285714285714,22.233392857142853,28.461474098675613
2016-01-22,24.56375,24.14107142857143,17.3525,29.8175,12.301250000000005,24.9108564294506
2016-01-23,26.67875,28.42571428571428,26.33,33.11375,21.785,28.99875961508653
2016-01-24,34.0475,29.59892857142857,25.7825,44.825,23.928124999999994,35.845368134816496
2016-01-25,34.48625,29.64071428571428,25.175,47.08625000000001,25.1825,36.8934071158936
2016-01-26,32.8775,27.233214285714286,23.525,38.62625,24.929375,32.65463258960702
2016-01-27,36.2525,29.38678571428572,34.055,38.57,26.10098214285714,34.83966961853371
2016-01-28,41.64125,37.34030612244898,31.0175,48.245,33.787142857142854,41.90598970446214
2016-01-29,41.16392857142857,38.03367346938776,36.14,54.37625,33.6875,44.58767078904006
2016-01-30,41.93375,37.11071428571429,35.15,53.01821428571429,33.580625,44.03603774376675
2016-01-31,42.6875,36.65107142857143,29.51,55.715,33.749375,44.785135712557654
2016-02-01,39.8975,30.962244897959184,27.29,50.99,28.355,40.547115324162974
2016-02-02,37.0175,29.69214285714286,26.96,48.6275,25.930625,38.38551216891561
2016-02-03,27.65,21.29,20.84,36.905,20.345,28.861975289659373
2016-02-04,27.51125,19.615357142857142,24.0125,34.55375,22.517857142857146,28.038391648335132
2016-02-05,30.43625,26.36857142857143,27.7175,42.215,22.803125,33.298547235988835
2016-02-06,35.49875,28.943214285714287,35.33,44.49875,28.383125,37.07826437103391
2016-02-07,41.54,36.262142857142855,33.605,44.87,34.12625,40.61778810778618
2016-02-08,34.80125,30.05857142857143,24.5,42.05750000000001,24.051875,35.00971680967045
2016-02-09,31.96142857142857,26.835102040816327,24.035,38.7725,17.860357142857143,31.81979561261827
2016-02-10,39.871785714285714,33.80642857142857,20.795,43.86875,18.22196428571429,37.03892439393505
2016-02-11,36.44375,28.90142857142857,18.335,47.62625,15.771874999999998,36.2113748198928
2016-02-12,33.2825,26.66107142857143,9.23,43.25,10.233660714285714,32.12597751163998
2016-02-13,26.015,21.608214285714283,10.415,41.52875,5.515089285714287,28.20028704332837
2016-02-14,36.8825,32.01607142857143,26.0075,47.8625,18.01625,37.74901060911471
2016-02-15,46.58000000000001,37.85857142857143,31.375999999999998,48.71000000000001,27.457142857142852,43.04497102735163
