DATE,NY,T_WA
2016-02-01,45.548214285714295,45.548214285714295
2016-02-02,37.70214285714286,37.70214285714286
2016-02-03,46.52428571428572,46.52428571428572
2016-02-04,43.1586224489796,43.1586224489796
2016-02-05,32.26678571428572,32.26678571428572
2016-02-06,32.01285714285714,32.01285714285714
2016-02-07,36.1175,36.1175
2016-02-08,34.475,34.475
2016-02-09,30.455306122448977,30.45530612244898
2016-02-10,29.53969387755102,29.539693877551016
2016-02-11,16.947499999999998,16.947499999999998
2016-02-12,17.230357142857144,17.230357142857144
2016-02-13,7.632500000000004,7.632500000000004
2016-02-14,-0.27142857142857224,-0.27142857142857224
2016-02-15,15.896734693877546,15.896734693877546
2016-02-16,35.79331632653061,35.79331632653061
2016-02-17,31.794285714285717,31.794285714285714
2016-02-18,21.858285714285717,21.858285714285717
2016-02-19,26.664285714285718,26.664285714285718
2016-02-20,46.18464285714286,46.18464285714286
2016-02-21,41.53035714285714,41.53035714285714
2016-02-22,32.72642857142857,32.72642857142857
2016-02-23,30.55357142857143,30.55357142857143
2016-02-24,38.4575,38.4575
2016-02-25,40.42785714285714,40.42785714285714
2016-02-26,25.899285714285718,25.899285714285718
2016-02-27,30.6275,30.6275
2016-02-28,46.756785714285705,46.756785714285705
2016-02-29,44.95035714285714,44.95035714285714
2016-03-01,32.53678571428571,32.53678571428571
2016-03-02,30.94571428571428,30.945714285714285
2016-03-03,23.707142857142852,23.707142857142852
2016-03-04,27.381071428571428,27.381071428571428
2016-03-05,27.26535714285714,27.26535714285714
2016-03-06,31.794285714285717,31.794285714285714
2016-03-07,43.838214285714294,43.838214285714294
2016-03-08,50.12857142857143,50.12857142857143
2016-03-09,59.46928571428572,59.46928571428571
2016-03-10,58.505,58.505
2016-03-11,45.888928571428565,45.888928571428565
2016-03-12,43.835,43.835
2016-03-13,48.62979591836735,48.62979591836735
2016-03-14,44.72260204081633,44.72260204081633
2016-03-15,47.24857142857143,47.24857142857143
2016-03-16,50.17678571428571,50.17678571428571
2016-03-17,48.45071428571429,48.45071428571429
2016-03-18,41.73607142857143,41.73607142857143
2016-03-19,33.27928571428571,33.27928571428571
2016-03-20,31.321785714285717,31.321785714285717
2016-03-21,34.72892857142857,34.72892857142857
2016-03-22,37.89285714285714,37.89285714285714
2016-03-23,45.43914285714286,45.43914285714286
2016-03-24,43.678418367346936,43.678418367346936
2016-03-25,45.70571428571429,45.70571428571429
2016-03-26,39.06821428571429,39.06821428571429
2016-03-27,46.32285714285714,46.32285714285714
2016-03-28,47.152142857142856,47.152142857142856
2016-03-29,39.97785714285715,39.97785714285715
2016-03-30,44.349285714285706,44.349285714285706
2016-03-31,58.26071428571429,58.2607142857143
2016-04-01,57.335,57.334999999999994
2016-04-02,43.75142857142857,43.75142857142857
2016-04-03,30.23857142857143,30.23857142857143
2016-04-04,28.94,28.94
2016-04-05,26.62892857142857,26.62892857142857
2016-04-06,34.558571428571426,34.558571428571426
2016-04-07,47.28255102040816,47.28255102040816
2016-04-08,37.04642857142857,37.04642857142857
2016-04-09,33.2375,33.2375
2016-04-10,33.68107142857143,33.68107142857143
2016-04-11,47.12000000000001,47.12000000000001
2016-04-12,43.6775,43.6775
2016-04-13,40.07107142857143,40.07107142857143
2016-04-14,43.53607142857143,43.53607142857143
2016-04-15,48.67571428571429,48.67571428571429
2016-04-16,52.446071428571436,52.446071428571436
2016-04-17,56.65357142857143,56.65357142857144
2016-04-18,59.729642857142856,59.72964285714285
2016-04-19,55.12035714285714,55.12035714285714
2016-04-20,52.53607142857143,52.53607142857143
2016-04-21,57.01158163265306,57.011581632653055
2016-04-22,63.005,63.005
2016-04-23,52.198571428571434,52.198571428571434
2016-04-24,48.32214285714285,48.32214285714285
2016-04-25,50.69107142857143,50.69107142857143
2016-04-26,44.20785714285713,44.20785714285713
2016-04-27,45.41642857142857,45.41642857142857
2016-04-28,46.40642857142858,46.40642857142858
2016-04-29,47.57,47.57
2016-04-30,51.82892857142858,51.82892857142858
2016-05-01,48.02964285714286,48.02964285714286
2016-05-02,48.174285714285716,48.174285714285716
2016-05-03,49.54035714285714,49.54035714285714
2016-05-04,50.851785714285704,50.851785714285704
2016-05-05,52.13428571428571,52.13428571428571
2016-05-06,53.021428571428565,53.021428571428565
2016-05-07,55.316428571428574,55.31642857142858
2016-05-08,52.10857142857144,52.10857142857144
2016-05-09,53.00214285714286,53.00214285714286
2016-05-10,52.78035714285714,52.78035714285714
2016-05-11,59.257142857142846,59.25714285714284
2016-05-12,64.5575,64.5575
2016-05-13,61.14071428571428,61.140714285714274
2016-05-14,57.80750000000001,57.80750000000001
2016-05-15,45.49678571428571,45.49678571428571
2016-05-16,49.82964285714286,49.82964285714286
2016-05-17,54.696071428571436,54.696071428571436
2016-05-18,54.15607142857144,54.15607142857144
2016-05-19,56.12642857142857,56.12642857142857
2016-05-20,60.616785714285705,60.61678571428571
2016-05-21,58.55,58.55
2016-05-22,60.166785714285716,60.166785714285716
2016-05-23,64.40964285714284,64.40964285714284
2016-05-24,64.77928571428572,64.77928571428572
2016-05-25,70.78357142857143,70.78357142857143
2016-05-26,73.60892857142858,73.60892857142858
2016-05-27,74.255,74.255
2016-05-28,77.59785714285717,77.59785714285717
2016-05-29,74.96857142857144,74.96857142857144
2016-05-30,71.70928571428574,71.70928571428574
2016-05-31,70.92500000000003,70.92500000000003
2016-06-01,68.67178571428572,68.67178571428572
2016-06-02,69.28892857142857,69.28892857142857
2016-06-03,68.77464285714285,68.77464285714285
2016-06-04,69.99928571428572,69.99928571428572
2016-06-05,68.00321428571428,68.00321428571428
2016-06-06,70.34964285714287,70.34964285714287
2016-06-07,66.3125,66.3125
2016-06-08,56.81520408163265,56.81520408163265
2016-06-09,58.31857142857143,58.31857142857143
2016-06-10,62.40714285714286,62.40714285714286
2016-06-11,67.4884693877551,67.4884693877551
2016-06-12,66.66607142857143,66.66607142857143
2016-06-13,59.237857142857145,59.237857142857145
2016-06-14,63.152857142857144,63.152857142857144
2016-06-15,68.94821428571427,68.94821428571427
2016-06-16,70.51678571428572,70.51678571428572
2016-06-17,70.64535714285716,70.64535714285716
2016-06-18,72.0467857142857,72.0467857142857
2016-06-19,73.93035714285716,73.93035714285716
2016-06-20,76.22214285714286,76.22214285714286
2016-06-21,72.93714285714286,72.93714285714286
2016-06-22,69.45285714285714,69.45285714285714
2016-06-23,67.86821428571429,67.86821428571429
2016-06-24,69.70035714285714,69.70035714285714
2016-06-25,72.17168367346942,72.17168367346942
2016-06-26,76.56285714285715,76.56285714285715
2016-06-27,74.94607142857143,74.94607142857143
2016-06-28,70.8198469387755,70.8198469387755
2016-06-29,70.57142857142857,70.57142857142857
2016-06-30,71.56464285714286,71.56464285714286
2016-07-01,69.29857142857142,69.29857142857142
2016-07-02,68.26035714285715,68.26035714285715
2016-07-03,70.61,70.61
2016-07-04,72.59,72.59
2016-07-05,77.09321428571428,77.09321428571428
2016-07-06,79.30142857142856,79.30142857142856
2016-07-07,78.87392857142856,78.87392857142856
2016-07-08,75.26428571428572,75.26428571428572
2016-07-09,71.24000000000002,71.24000000000002
2016-07-10,69.72285714285715,69.72285714285715
2016-07-11,70.2532142857143,70.2532142857143
2016-07-12,74.84,74.84
2016-07-13,77.08326530612246,77.08326530612246
2016-07-14,78.09607142857143,78.09607142857143
2016-07-15,79.06035714285716,79.06035714285716
2016-07-16,73.54464285714286,73.54464285714286
2016-07-17,74.49607142857144,74.49607142857144
2016-07-18,78.05428571428571,78.05428571428571
2016-07-19,72.29749999999999,72.29749999999999
2016-07-20,70.83500000000002,70.83500000000002
2016-07-21,75.99714285714286,75.99714285714286
2016-07-22,81.95321428571428,81.95321428571428
2016-07-23,81.94678571428571,81.94678571428571
2016-07-24,77.76500000000001,77.76500000000001
2016-07-25,75.96178571428571,75.96178571428571
2016-07-26,77.30857142857144,77.30857142857144
2016-07-27,77.81964285714284,77.81964285714284
2016-07-28,78.09607142857143,78.09607142857143
2016-07-29,75.87178571428572,75.87178571428572
2016-07-30,72.6382142857143,72.6382142857143
2016-07-31,71.75107142857144,71.75107142857144
2016-08-01,72.19464285714288,72.19464285714288
