DATE,MEAN_T
2015-01-01,
2015-01-02,
2015-01-03,30.658716707372424
2015-01-04,29.439523041071816
2015-01-05,33.32879049945091
2015-01-06,40.0
2015-01-07,46.11754679244454
2015-01-08,50.88699604143788
2015-01-09,51.89721741767334
2015-01-10,51.99659287458818
2015-01-11,49.67007379207848
2015-01-12,49.54798416575151
2015-01-13,49.67007379207848
2015-01-14,50.47402042730068
2015-01-15,49.83304940621568
2015-01-16,49.580494062156816
2015-01-17,50.58219762486272
2015-01-18,51.83645653162749
2015-01-19,53.413543468372495
2015-01-20,54.252555344058855
2015-01-21,54.58560475027454
2015-01-22,53.83219762486272
2015-01-23,50.590715438392266
2015-01-24,48.323679811333186
2015-01-25,48.494037530529305
2015-01-26,51.58901187568636
2015-01-27,54.41780237513727
2015-01-28,55.333049406215686
2015-01-29,55.58475296892159
2015-01-30,56.4135434683725
2015-01-31,55.42461662596091
2015-02-01,53.830494062156816
2015-02-02,51.82964228080386
2015-02-03,52.331345843509766
2015-02-04,54.16780237513727
2015-02-05,56.00085178135296
2015-02-06,57.58219762486273
2015-02-07,58.834752968921585
2015-02-08,59.16950593784318
2015-02-09,59.41269168701954
2015-02-10,59.83390118756863
2015-02-11,60.00425890676476
2015-02-12,58.83304940621568
2015-02-13,57.911839905666575
2015-02-14,58.25085178135295
2015-02-15,59.83304940621568
2015-02-16,60.50255534405886
2015-02-17,59.58645653162749
2015-02-18,57.74744465594113
2015-02-19,56.49744465594113
2015-02-20,57.331345843509766
2015-02-21,57.755962469470674
2015-02-22,57.74744465594113
2015-02-23,58.798552019986815
2015-02-24,57.739068564536204
2015-02-25,54.96805795783
2015-02-26,50.65928456160772
2015-02-27,50.663543468372495
2015-02-28,52.08901187568636
2015-03-01,53.995741093235225
2015-03-02,54.42035771919613
2015-03-03,53.92035771919613
2015-03-04,51.499148218647036
2015-03-05,49.246592874588174
2015-03-06,48.6652470310784
2015-03-07,54.01235107105204
2015-03-08,59.959397939307415
2015-03-09,64.67120950054908
2015-03-10,62.72544006288893
2015-03-11,61.29599667592795
2015-03-12,60.58730831298045
2015-03-13,63.16098812431364
2015-03-14,66.47146508324182
2015-03-15,67.98480965777144
2015-03-16,67.79940380133976
2015-03-17,66.33134584350978
2015-03-18,66.41950593784317
2015-03-19,65.66865415649023
2015-03-20,62.50340712541181
2015-03-21,60.57367981133318
2015-03-22,60.16780237513726
2015-03-23,62.00085178135295
2015-03-24,63.16695059378431
2015-03-25,63.00340712541181
2015-03-26,62.663543468372495
2015-03-27,63.412691687019546
2015-03-28,65.17035771919613
2015-03-29,66.83390118756863
2015-03-30,67.91439524972544
2015-03-31,69.08475296892159
2015-04-01,69.66950593784317
2015-04-02,68.83390118756863
2015-04-03,66.66780237513727
2015-04-04,64.41524703107841
2015-04-05,63.163543468372495
2015-04-06,62.50255534405886
2015-04-07,62.581345843509766
2015-04-08,62.001703562705906
2015-04-09,60.42035771919613
2015-04-10,58.5787904994509
2015-04-11,58.245741093235225
2015-04-12,60.001703562705906
2015-04-13,61.50340712541181
2015-04-14,62.99488931188227
2015-04-15,64.41865415649023
2015-04-16,63.84327078245112
2015-04-17,59.99914821864704
2015-04-18,56.57282802998022
2015-04-19,57.330494062156816
2015-04-20,61.25255534405886
2015-04-21,64.25340712541181
2015-04-22,65.16780237513727
2015-04-23,64.33475296892159
2015-04-24,63.24829643729409
2015-04-25,61.3364565316275
2015-04-26,60.41183990566659
2015-04-27,59.00340712541182
2015-04-28,60.076235155392034
2015-04-29,63.08049406215681
2015-04-30,67.67120950054908
2015-05-01,70.91950593784317
2015-05-02,72.49829643729409
2015-05-03,73.2517035627059
2015-05-04,72.75425890676478
2015-05-05,70.16780237513727
2015-05-06,67.57793871809794
2015-05-07,66.33304940621568
2015-05-08,65.50425890676476
2015-05-09,62.420357719196126
2015-05-10,58.74403753052932
2015-05-11,58.324531592686135
2015-05-12,62.00085178135295
2015-05-13,65.67461662596091
2015-05-14,66.99914821864704
2015-05-15,66.66524703107841
2015-05-16,63.594974345157034
2015-05-17,60.98807506105864
2015-05-18,60.49318574917636
2015-05-19,63.1746166259609
2015-05-20,65.08475296892158
2015-05-21,65.66183990566658
2015-05-22,66.41950593784317
2015-05-23,65.67376484460796
2015-05-24,63.49488931188226
2015-05-25,62.49403753052932
2015-05-26,64.66695059378432
2015-05-27,68.08475296892159
2015-05-28,70.75085178135295
2015-05-29,72.08560475027454
2015-05-30,73.74574109323522
2015-05-31,75.66780237513726
2015-06-01,78.25085178135295
2015-06-02,79.3364565316275
2015-06-03,78.83475296892158
2015-06-04,77.0
2015-06-05,75.16524703107841
2015-06-06,74.49744465594114
2015-06-07,74.58475296892159
2015-06-08,75.16609881243136
2015-06-09,77.327086936745
2015-06-10,78.09497434515704
2015-06-11,78.74488931188226
2015-06-12,77.66609881243137
2015-06-13,78.00085178135295
2015-06-14,78.83134584350977
2015-06-15,82.07623515539204
2015-06-16,84.34582612650999
2015-06-17,86.07964228080385
2015-06-18,85.41609881243136
2015-06-19,85.99999999999999
2015-06-20,86.3347529689216
2015-06-21,85.83475296892159
2015-06-22,85.08134584350977
2015-06-23,84.74914821864704
2015-06-24,85.66524703107841
2015-06-25,86.50255534405886
2015-06-26,86.5017035627059
2015-06-27,85.83134584350977
2015-06-28,85.24999999999999
2015-06-29,85.58219762486272
2015-06-30,85.83475296892159
2015-07-01,85.75085178135295
2015-07-02,84.91695059378432
2015-07-03,85.90928456160773
2015-07-04,87.47742755271248
2015-07-05,87.8949460007321
2015-07-06,85.96890973918296
