DATE,NC,SC,T_WA
2019-05-17,67.22222222222223,71.5,68.63076215049485
2019-05-18,74.375,79.25,75.98018673644054
2019-05-19,77.55555555555556,80.5,78.5250700516393
2019-05-20,77.77777777777777,78.25,77.933265951678
2019-05-21,77.55555555555556,79.5,78.19580097749765
2019-05-22,75.33333333333333,81.75,77.44614322574225
2019-05-23,71.22222222222223,80.0,74.11247298413227
2019-05-24,74.66666666666667,79.25,76.1758165898159
2019-05-25,81.1111111111111,84.25,82.14465014938907
2019-05-26,79.22222222222223,85.5,81.28930029877814
2019-05-27,82.22222222222223,88.5,84.28930029877814
2019-05-28,81.33333333333333,87.75,83.44614322574225
2019-05-29,80.77777777777777,87.5,82.99119766506331
2019-05-30,82.8888888888889,86.75,84.1602333696025
2019-05-31,82.33333333333333,87.75,84.1168741516006
2019-06-01,78.44444444444444,84.25,80.35603434710013
2019-06-02,73.33333333333333,80.0,75.52846049427765
2019-06-03,75.55555555555556,82.33333333333333,77.7872681691823
2019-06-04,74.33333333333333,83.0,77.18699864256095
2019-06-05,72.55555555555556,79.33333333333333,74.78726816918228
2019-06-06,76.8888888888889,79.33333333333333,77.69376884790182
2019-06-07,78.77777777777777,79.0,78.85094868314258
2019-06-08,76.0,79.0,76.98780722242495
2019-06-09,77.0,80.66666666666667,78.20731993851939
2019-06-10,76.77777777777777,79.33333333333333,77.6192431894731
2019-06-11,78.55555555555556,80.33333333333333,79.14092279847404
2019-06-12,74.1111111111111,79.0,75.72087102913694
2019-06-13,69.0,73.0,70.3170762965666
2019-06-14,73.77777777777777,75.66666666666667,74.39973047337867
2019-06-15,68.77777777777777,73.33333333333333,70.2777813377564
2019-06-16,68.66666666666667,72.66666666666667,69.98374296323327
2019-06-17,76.77777777777777,80.33333333333333,77.94851226361475
2019-06-18,81.0,82.66666666666667,81.54878179023609
2019-06-19,80.44444444444444,82.0,80.95664078199812
2019-06-20,80.1111111111111,83.33333333333333,81.17208923890087
2019-06-21,80.77777777777777,84.33333333333333,81.94851226361475
2019-06-22,78.44444444444444,84.33333333333333,80.38347343661194
2019-06-23,76.66666666666667,83.33333333333333,78.861793827611
2019-06-24,75.55555555555556,80.66666666666667,77.23848637894622
2019-06-25,79.8888888888889,84.0,81.2425506381379
2019-06-26,80.22222222222223,84.33333333333333,81.57588397147123
2019-06-27,79.33333333333333,83.33333333333333,80.65040962989993
2019-06-28,80.0,82.5,80.82317268535412
2019-06-29,80.25,81.5,80.66158634267705
2019-06-30,80.77777777777777,82.33333333333333,81.28997411533145
2019-07-01,83.22222222222223,84.0,83.47832039099907
2019-07-02,81.1111111111111,86.0,82.72087102913694
2019-07-03,80.33333333333333,86.66666666666669,82.41870413623045
2019-07-04,83.8888888888889,86.66666666666669,84.80352520594904
2019-07-05,83.33333333333333,85.33333333333333,83.99187148161663
2019-07-06,81.0,81.0,81.0
2019-07-07,81.66666666666667,82.0,81.77642302471389
2019-07-08,83.44444444444444,82.66666666666667,83.18834627566761
2019-07-09,82.55555555555556,84.66666666666667,83.25067915652127
2019-07-10,79.1111111111111,84.0,80.72087102913694
2019-07-11,81.22222222222223,82.0,81.47832039099907
2019-07-12,82.77777777777777,84.33333333333333,83.28997411533145
2019-07-13,81.55555555555556,85.0,82.68970458871013
2019-07-14,83.22222222222223,84.0,83.47832039099907
2019-07-15,83.1111111111111,84.66666666666667,83.62330744866478
2019-07-16,83.55555555555556,85.66666666666667,84.25067915652126
2019-07-17,83.8888888888889,86.66666666666669,84.80352520594904
2019-07-18,85.0,87.33333333333331,85.7682945063305
2019-07-19,84.66666666666667,85.66666666666667,84.99593574080832
2019-07-20,84.1111111111111,85.0,84.40379473257035
2019-07-21,84.1111111111111,83.33333333333333,83.85501294233427
