DATE,AL,GA,T_WA
2017-03-18,56.14285714285714,50.25,52.11163897380824
2017-03-19,62.714285714285715,61.14285714285714,61.63929420253934
2017-03-20,56.714285714285715,56.875,56.82422802798705
2017-03-21,64.28571428571429,57.5,59.643705484991315
2017-03-22,71.85714285714286,69.5,70.2446555895233
2017-03-23,65.0,68.75,67.56532065303112
2017-03-24,63.42857142857143,61.0,61.76722091041794
2017-03-25,69.14285714285714,65.125,66.39429930032381
2017-03-26,67.57142857142857,67.875,67.77909738619776
2017-03-27,68.85714285714286,69.375,69.21140142351382
2017-03-28,71.57142857142857,69.625,70.23990499437909
2017-03-29,72.71428571428571,72.375,72.48218527424956
2017-03-30,72.42857142857143,72.625,72.56294536753973
2017-03-31,69.14285714285714,72.25,71.26840854108292
2017-04-01,64.0,72.0,69.47268405979972
2017-04-02,64.85714285714286,67.375,66.57957243846374
2017-04-03,67.71428571428571,68.25,68.08076009329017
2017-04-04,66.85714285714286,71.625,70.11876483028243
2017-04-05,70.14285714285714,73.25,72.26840854108292
2017-04-06,69.28571428571429,71.25,70.62945367539726
2017-04-07,56.0,61.25,59.591448914243564
2017-04-08,54.85714285714285,58.0,57.0071258806356
2017-04-09,55.57142857142857,55.375,55.437054632460274
2017-04-10,60.714285714285715,59.75,60.05463183207771
2017-04-11,64.42857142857143,65.25,64.99049880971158
2017-04-12,67.85714285714286,67.25,67.44180522760449
2017-04-13,70.28571428571429,68.125,68.80760095706302
2017-04-14,69.71428571428571,69.0,69.22565320894645
2017-04-15,70.57142857142857,69.375,69.75296912498531
2017-04-16,70.28571428571429,71.25,70.94536816792228
2017-04-17,70.28571428571429,71.375,71.03087885635667
2017-04-18,71.42857142857143,71.125,71.22090261380225
2017-04-19,72.33333333333333,73.0,72.78939033831665
2017-04-20,72.57142857142857,73.5,73.20665082836962
2017-04-21,73.57142857142857,72.875,73.09501187872279
2017-04-22,74.14285714285714,74.0,74.04513064178929
2017-04-23,71.42857142857143,73.375,72.76009500562091
2017-04-24,60.0,72.125,68.29453677813395
2017-04-25,62.14285714285714,64.375,63.66983372204233
2017-04-26,65.0,69.125,67.82185271833423
2017-04-27,68.57142857142857,70.125,69.63420427054146
2017-04-28,72.28571428571429,74.125,73.54394298696288
2017-04-29,75.85714285714286,77.875,77.23752968472627
2017-04-30,79.0,79.625,79.42755344217186
2017-05-01,75.0,79.25,77.9073634067686
2017-05-02,65.28571428571429,74.75,71.76009498145949
2017-05-03,65.42857142857143,69.625,68.29928739743958
2017-05-04,68.85714285714286,70.375,69.8954869309888
2017-05-05,60.57142857142857,69.625,66.7648455766037
2017-05-06,52.85714285714285,59.875,57.65795722210109
2017-05-07,59.85714285714285,63.375,62.26365794593871
2017-05-08,64.14285714285714,65.875,65.32779096830485
2017-05-09,65.85714285714286,65.875,65.86935866977635
2017-05-10,69.85714285714286,71.75,71.1520189962919
2017-05-11,72.85714285714286,75.625,74.7505938153325
2017-05-12,72.14285714285714,78.5,76.49168644037655
2017-05-13,71.71428571428571,76.25,74.81710212319001
