DATE,AL,GA,T_WA
2015-05-11,77.8775,77.68625,77.74666864669543
2015-05-12,75.25999999999998,75.84125,75.65762470121983
2015-05-13,75.4175,73.65875,74.2143646137284
2015-05-14,74.315,70.83875,71.93694775464014
2015-05-15,75.2525,73.25375,73.8851840919344
2015-05-16,74.375,73.53125,73.79780285306799
2015-05-17,75.1025,74.00750000000002,74.35342636931493
2015-05-18,75.60500000000002,74.51375,74.85849168996795
2015-05-19,76.67750000000002,76.3475,76.45175178253325
2015-05-20,76.37,77.5625,77.1857719676639
2015-05-21,71.42000000000002,74.74625,73.69543941923861
2015-05-22,66.36500000000001,67.53125,67.16281472309268
2015-05-23,72.80000000000003,69.10999999999999,70.27572447741738
2015-05-24,75.3725,72.28625,73.2612411025554
2015-05-25,74.41999999999999,73.685,73.9171971520059
2015-05-26,74.13499999999998,74.58125000000003,74.4402731577107
2015-05-27,75.0457142857143,73.02285714285712,73.66190703059348
2015-05-28,73.88749999999997,73.24785714285713,73.44992959146867
2015-05-29,76.1,74.5925,75.06874109748149
2015-05-30,76.6625,75.9825,76.197321854917
2015-05-31,76.67750000000002,74.66,75.29735748866925
2015-06-01,72.815,74.06,73.66668645680633
2015-06-02,73.91,73.59875,73.6970783857984
2015-06-03,74.93,70.67,72.01579573815665
2015-06-04,76.26500000000001,71.7875,73.20200714028084
2015-06-05,77.3375,74.76124999999998,75.57512471136761
2015-06-06,79.2575,77.2775,77.90301069519957
2015-06-07,80.93,77.53999999999998,78.61095012965986
2015-06-08,80.8775,78.74000000000002,79.41526722777226
2015-06-09,78.94999999999997,75.99875,76.93109264606451
2015-06-10,77.6,75.05375000000002,75.8581472765919
2015-06-11,78.93285714285712,76.3775,77.18477435500594
2015-06-12,77.86250000000003,77.64625000000002,77.71456650900856
2015-06-13,80.1875,79.92125000000001,80.00536223363481
2015-06-14,81.785,82.07,81.97996436963035
2015-06-15,83.64500000000002,83.76124999999998,83.72452494024395
2015-06-16,84.70250000000001,84.42,84.50924584413832
2015-06-17,86.25,87.80000000000003,87.3103325365862
2015-06-18,84.2,82.46000000000002,83.00969121699359
2015-06-19,83.75,82.2425,82.7187410974815
2015-06-20,84.0275,82.25375000000003,82.8141033311163
2015-06-21,84.6275,83.67875,83.97847387478313
2015-06-22,81.845,83.72,83.12766032651555
2015-06-23,84.70250000000001,82.46375,83.17100357014043
2015-06-24,81.29750000000001,81.85625000000002,81.67973277730165
2015-06-25,81.48499999999999,82.205,81.97754156538198
2015-06-26,80.7125,82.75250000000003,82.10803443524895
2015-06-27,79.11500000000002,77.81375,78.2248337333982
2015-06-28,77.195,76.78999999999998,76.91794536947262
2015-06-29,77.2175,76.1075,76.45816508670279
2015-06-30,79.44,78.50428571428571,78.79989141800556
2015-07-01,77.9975,75.6575,76.39673991250858
2015-07-02,79.7825,75.58625,76.91190618925819
2015-07-03,79.97,76.82750000000001,77.82026129275992
2015-07-04,78.0575,76.1225,76.73379454303594
2015-07-05,74.3525,76.32500000000002,75.70185866349438
2015-07-06,77.45,76.93625,77.09855107053474
2015-07-07,82.2575,79.8425,80.60543349944797
2015-07-08,83.0375,81.68375,82.11141924425577
2015-07-09,84.15714285714286,84.58857142857143,84.45227689036777
2015-07-10,82.6175,83.00857142857143,82.88502629667325
2015-07-11,84.17750000000002,82.955,83.34120546711188
2015-07-12,83.88499999999998,83.2625,83.45915677159682
2015-07-13,85.6625,83.25875,84.01812946140706
2015-07-14,85.005,83.85125000000002,84.21573634575078
2015-07-15,82.55,81.17750000000002,81.61109264099062
2015-07-16,82.91749999999998,82.04375000000002,82.31978028784376
2015-07-17,83.6975,82.8575,83.12286817372103
2015-07-18,85.2125,82.97375,83.68100357014042
2015-07-19,83.975,81.96125,82.5974228093223
2015-07-20,84.28999999999998,83.29625000000001,83.61019002694677
2015-07-21,84.005,84.96875,84.664287407829
2015-07-22,83.5475,82.98375000000001,83.161846795161
2015-07-23,81.935,81.34625,81.53224465747411
2015-07-24,83.375,81.06875,81.79732779838587
2015-07-25,83.10499999999998,81.35375,81.90699525503446
2015-07-26,82.45250000000001,81.04250000000002,81.48793943446032
2015-07-27,84.41750000000002,82.64375000000003,83.2041033311163
2015-07-28,84.5075,82.77125000000002,83.31975653764661
2015-07-29,82.12571428571428,82.83125000000003,82.60836104286315
2015-07-30,83.465,83.45375000000001,83.45730403804092
2015-07-31,82.6625,81.53750000000002,81.89290380409068
2015-08-01,82.1975,80.19071428571428,80.82468697624935
2015-08-02,82.60249999999998,80.33375,81.05048100491616
2015-08-03,82.3925,81.45875000000002,81.75373515739527
2015-08-04,83.7575,83.26625,83.42144299445293
2015-08-05,83.225,83.07500000000002,83.12238717387876
2015-08-06,80.69749999999998,78.8225,79.41483967348444
2015-08-07,83.195,80.58875,81.41210214614337
2015-08-08,81.71,80.74625,81.05071259217101
2015-08-09,83.3075,80.735,81.54769003202065
2015-08-10,83.48750000000003,79.72999999999998,80.91704870566282
2015-08-11,81.995,79.535,80.31214965161159
2015-08-12,83.0975,80.5325,81.3428206733267
2015-08-13,80.66,78.93875,79.4825178202587
2015-08-14,80.36500000000002,79.23124999999997,79.58941805590025
2015-08-15,80.3,78.50750000000002,79.07377672785114
2015-08-16,78.485,78.0425,78.18229216294233
2015-08-17,77.4575,76.8125,77.01626484767866
2015-08-18,80.42750000000002,77.58500000000002,78.48298694500244
2015-08-19,79.1375,77.78,78.20885392360275
2015-08-20,78.7775,78.38749999999997,78.51070665208475
2015-08-21,78.6575,79.4825,79.22187054366684
2015-08-22,80.5325,79.62125000000002,79.90912708131346
2015-08-23,83.01714285714286,77.47,79.22242282067815
2015-08-24,81.53750000000002,79.02875,79.82130048312219
2015-08-25,75.92,77.20124999999999,76.7964845564523
2015-08-26,72.6725,74.38624999999998,73.84485153843521
2015-08-27,74.44999999999997,75.95535714285714,75.47979300500246
2015-08-28,77.75,75.23750000000003,76.03123516246916
2015-08-29,76.6175,74.85875000000001,75.41436461372842
2015-08-30,77.12,72.53,73.98004752068992
2015-08-31,78.2525,74.61875,75.76670428721285
2015-09-01,79.94,76.775,77.77486936884173
2015-09-02,80.8775,78.17375000000001,79.02790380916458
2015-09-03,80.615,78.6575,79.27590261911776
2015-09-04,80.375,79.33250000000002,79.66184085845737
2015-09-05,80.795,76.9925,78.19376485782645
2015-09-06,78.875,76.23500000000001,77.0690142602661
2015-09-07,81.155,75.06125,76.98635393882444
2015-09-08,79.07750000000001,75.51124999999998,76.6378800589674
2015-09-09,79.30250000000002,78.04625,78.44311758123459
2015-09-10,76.925,75.86000000000001,76.19644893453918
2015-09-11,73.97000000000001,75.855,75.25950118159032
2015-09-12,72.1175,71.85499999999998,71.9379275542878
2015-09-13,65.08250000000001,65.35249999999999,65.26720308701825
2015-09-14,65.66,63.83750000000001,64.41325416262688
2015-09-15,70.3775,66.62375,67.80961402631586
2015-09-16,74.315,68.6375,70.4311045313109
2015-09-17,75.16999999999999,71.76125,72.83812352639471
2015-09-18,75.4025,72.36125000000001,73.32202495039178
2015-09-19,75.82249999999998,73.79375,74.43466152671016
2015-09-20,77.49499999999998,74.64125,75.5427909830433
2015-09-21,70.7825,72.81875000000002,72.17546911459591
2015-09-22,71.7875,71.7125,71.73619358693938
2015-09-23,75.6275,71.95625000000003,73.11605108068255
2015-09-24,74.83250000000002,67.58375000000001,69.87373517769086
2015-09-25,71.75,65.73499999999999,67.63522567253807
2015-09-26,71.855,69.4025,70.17728029291766
2015-09-27,73.88749999999997,69.84125,71.11951901537941
2015-09-28,73.33250000000002,72.4925,72.75786817372104
2015-09-29,76.5125,74.855,75.37862827136024
2015-09-30,75.0575,75.62375,75.44486341860771
2015-10-01,67.8725,69.8375,69.21672802218832
2015-10-02,63.755,62.727500000000006,63.052102141069476
2015-10-03,59.83000000000001,61.205,60.770617572778086
2015-10-04,62.405,66.35,65.10371732698873
2015-10-05,69.2675,66.33500000000001,67.26141924932968
2015-10-06,72.41,65.99375,68.02073636266375
2015-10-07,72.7025,66.00874999999999,68.12340263433946
2015-10-08,72.3125,67.32125,68.89805821081559
2015-10-09,72.88250000000002,69.62375,70.65323635251596
2015-10-10,67.19,67.80875,67.61327790775013
2015-10-11,62.585,63.27125000000001,63.054453679504704
2015-10-12,65.16499999999999,62.52500000000001,63.3590142602661
2015-10-13,69.92000000000002,67.4675,68.24228029291766
2015-10-14,64.3025,63.00875,63.41746437470426
2015-10-15,64.86,61.580714285714286,62.616688167987455
2015-10-16,68.3675,64.00571428571429,65.38366560614581
2015-10-17,59.9225,56.85000000000001,57.820647278283175
2015-10-18,56.705,52.625,53.91393112950214
2015-10-19,55.5875,49.55750000000001,51.46246438992597
2015-10-20,60.6125,51.97624999999999,54.70456653606933
2015-10-21,64.41499999999999,58.6025,60.43875298780176
2015-10-22,67.22,63.035,64.35710215121726
2015-10-23,69.995,64.07875,65.94777911640124
2015-10-24,71.795,63.2875,65.97514254515674
2015-10-25,72.00142857142856,67.90125,69.19655583265488
2015-10-26,69.1325,63.5825,65.33582543351395
2015-10-27,65.375,56.30375,59.169489340317725
2015-10-28,68.64500000000001,67.07375,67.57013064637997
2015-10-29,68.165,63.965,65.29184086860515
2015-10-30,61.145,58.28375,59.18766034173725
2015-10-31,66.08000000000001,57.57125,60.259287438272395
2015-11-01,67.1075,64.2125,65.12707245585999
2015-11-02,69.7175,68.32249999999999,68.76320071707242
2015-11-03,70.34,67.6175,68.47757720589942
2015-11-04,71.285,66.8075,68.22200714028084
2015-11-05,73.91749999999998,66.8825,69.10495845491361
2015-11-06,76.19749999999998,71.07874999999999,72.6958373086125
2015-11-07,68.85500000000002,69.04624999999999,68.98583135330459
2015-11-08,58.8425,55.33625000000001,56.44392518941591
2015-11-09,55.61749999999999,52.01,53.14966153178406
2015-11-10,57.425,56.7875,56.98889548898472
2015-11-11,57.47,56.345,56.70040380409066
2015-11-12,61.9025,60.3575,60.84558789095117
2015-11-13,53.465,55.31,54.72713776129131
2015-11-14,50.6225,46.6475,47.90326010778702
2015-11-15,51.5825,45.99125,47.7576069063306
2015-11-16,60.25999999999999,52.3175,54.826650856880086
2015-11-17,69.14,60.14375,62.98579575337834
2015-11-18,68.21000000000001,65.00375,66.01665084165839
2015-11-19,57.6425,64.88374999999999,62.596134181003094
2015-11-20,55.9925,55.475,55.63848574988172
2015-11-21,57.41,52.3625,53.95707840102011
2015-11-22,43.7075,49.86125,47.91719119162406
2015-11-23,41.1725,40.5725,40.76204869551501
2015-11-24,45.7325,42.4175,43.464756542720494
2015-11-25,54.545,47.91125,50.00694776478795
2015-11-26,60.95,55.89125,57.48938243906102
2015-11-27,63.9875,59.33375000000001,60.803937069588386
2015-11-28,64.0325,58.12625,59.99211997147599
2015-11-29,64.67750000000001,60.69499999999999,61.95312946648095
2015-11-30,64.3925,61.93625,62.71221497226462
2015-12-01,65.66749999999999,61.44285714285714,62.77748304717094
2015-12-02,56.201,59.8775,58.71604036823171
2015-12-03,45.05642857142857,48.04785714285714,47.10282150378939
2015-12-04,44.99,45.93125000000001,45.63389548391082
2015-12-05,48.7325,46.26875,47.047084330958555
2015-12-06,53.12750000000001,49.71125,50.79049288508865
2015-12-07,54.28142857142856,51.87125,52.63266034028758
2015-12-08,50.2925,47.2575,48.21630048481348
2015-12-09,49.928000000000004,46.08150000000001,47.29666509549756
2015-12-10,59.27,55.111999999999995,56.425572459919096
2015-12-11,67.0775,60.8045,62.78623161160954
2015-12-12,64.69250000000001,59.88875,61.40632424346714
2015-12-13,67.9025,60.48125,62.825730427651415
2015-12-14,62.8175,65.07125,64.3592577124717
2015-12-15,54.86,57.63875,56.76090260389606
2015-12-16,59.56285714285714,57.835714285714296,58.381343744946825
2015-12-17,58.595,62.89714285714287,61.53803357965837
2015-12-18,42.19142857142858,48.48821428571429,46.49896842224683
2015-12-19,40.18250000000001,38.34875,38.928058200667785
2015-12-20,44.7725,41.88875,42.79976841781907
2015-12-21,56.51,51.7325,53.241781488038356
2015-12-22,64.865,61.0475,62.25350357521432
2015-12-23,67.2875,64.16375000000001,65.15058789602509
2015-12-24,71.5325,69.26,69.97791568426315
2015-12-25,72.185,68.495,69.66072447741739
2015-12-26,71.5025,67.6175,68.84482780345976
2015-12-27,71.8175,69.0275,69.90890143414484
2015-12-28,69.095,69.5525,69.4079691196698
2015-12-29,55.55,67.2575,63.558931078763145
2015-12-30,57.02,65.08250000000001,62.53543940401691
2015-12-31,53.44,62.325,59.518099733915065
2016-01-01,43.2275,51.89,49.15339070850188
2016-01-02,41.915,45.2795,44.21660568989952
2016-01-03,43.175,42.943999999999996,43.016976247773286
2016-01-04,40.25,42.593,41.85281234401384
2016-01-05,37.0475,34.8125,35.51856889079345
2016-01-06,41.5475,35.6975,37.54559978127145
2016-01-07,47.713571428571434,49.217,48.742045125809504
2016-01-08,54.7325,51.791000000000004,52.7202624797624
2016-01-09,56.5325,50.5355,52.430039211672636
2016-01-10,42.24500000000001,47.669,45.95547979254421
2016-01-11,32.885,34.4165,33.93267695469791
2016-01-12,40.5875,38.6015,39.22890618215472
2016-01-13,41.8175,40.135999999999996,40.667210219180845
2016-01-14,46.1075,40.874,42.527338496629774
2016-01-15,49.7675,47.7095,48.35965202561652
2016-01-16,48.815,52.2725,51.18022564209469
2016-01-17,43.88,45.2615,44.82506412857666
2016-01-18,35.18,36.356,35.98448455679056
2016-01-19,33.335,30.0875,31.113432314475048
2016-01-20,44.915,35.15,38.23490501950697
2016-01-21,52.3625,42.7685,45.79938364128519
2016-01-22,44.585,43.5965,43.908781475861
2016-01-23,33.83,32.8415,33.153781475861
2016-01-24,34.6775,34.925,34.84681116310005
2016-01-25,46.445,40.5275,42.396924009516894
2016-01-26,55.835,47.75899999999999,50.31032544163218
2016-01-27,45.0125,51.6695,49.56645722326084
2016-01-28,43.43,46.646,45.630018992039496
2016-01-29,46.6775,46.63399999999999,46.64774228042483
2016-01-30,51.8975,46.8545,48.44765678580376
2016-01-31,60.80000000000001,52.2725,54.96646083500725
2016-02-01,64.88,58.6985,60.6513254355435
2016-02-02,66.92,62.34799999999999,63.79236105982445
2016-02-03,61.19000000000001,64.244,63.27919713982854
2016-02-04,45.24500000000001,52.25450000000001,50.040097364645774
2016-02-05,40.4075,41.684,41.28073515029179
2016-02-06,41.0225,39.032,39.66082779737108
2016-02-07,43.46,42.9755,43.12856057162838
2016-02-08,45.99500000000001,43.3445,44.181831362437606
2016-02-09,37.79857142857143,36.50642857142857,36.914635226412706
2016-02-10,34.46,31.9235,32.72481711028975
2016-02-11,46.2575,40.3385,42.20839788125568
2016-02-12,54.1475,46.43600000000001,48.872174609106814
2016-02-13,42.725,40.6985,41.33870071910199
2016-02-14,42.63500000000001,36.104,38.167237550681
2016-02-15,54.405,44.798,47.83299052968802
2016-02-16,51.11,51.7865,51.57278384580681
2016-02-17,49.46,49.5275,49.50617577175456
2016-02-18,46.928000000000004,43.928000000000004,44.87574347757511
2016-02-19,56.5175,48.218,50.839932330711534
2016-02-20,62.8775,54.203,56.94340026540842
2016-02-21,63.9575,59.52200000000001,60.92323873159479
2016-02-22,63.24500000000001,61.8755,62.30814489751304
2016-02-23,62.5625,59.8145,60.6826330254588
2016-02-24,53.4425,59.93600000000001,57.8846092427887
2016-02-25,47.3675,47.354,47.35826484564909
2016-02-26,44.68250000000001,44.18600000000001,44.342851545538686
2016-02-27,46.16,43.979,44.6680095081971
2016-02-28,51.8525,49.3385,50.13270903420794
2016-02-29,60.17,58.325,58.90786223870869
2016-03-01,61.1375,59.342,59.9092244713287
2016-03-02,51.1325,52.38050000000001,51.986238713328774
2016-03-03,49.625,44.2715,45.96274823573278
2016-03-04,50.5025,48.119,48.87198219293342
2016-03-05,51.845,47.768,49.05598338602457
2016-03-06,54.6425,51.62900000000001,52.5810083232242
2016-03-07,58.42999999999999,52.0295,54.051510709406486
2016-03-08,63.9725,58.7795,60.42004395968251
2016-03-09,68.24000000000001,63.3515,64.89584799670864
2016-03-10,70.72999999999998,67.49600000000001,68.51766746882596
2016-03-11,68.84,69.0395,68.97647505874126
2016-03-12,67.8425,68.2295,68.10724109139281
2016-03-13,67.38499999999999,69.9035,69.1078693505757
2016-03-14,68.96642857142857,67.21828571428571,67.77054937786126
2016-03-15,69.575,69.332,69.40876722168358
2016-03-16,71.5475,71.05100000000002,71.2078515455387
2016-03-17,66.55250000000001,63.635,64.5566805319418
2016-03-18,61.0025,63.608000000000004,62.78488478972602
2016-03-19,61.13,65.084,63.834874096556014
2016-03-20,49.28,54.6485,52.952513046879346
2016-03-21,46.6775,47.984,47.57125771551604
2016-03-22,48.85,46.79600000000001,47.44488836764643
2016-03-23,66.52142857142857,61.861999999999995,63.3339810125995
2016-03-24,64.25,62.4785,63.03814252350809
2016-03-25,59.9975,64.202,62.87373751617849
2016-03-26,62.0675,62.933,62.65957600671959
2016-03-27,66.2225,64.14350000000002,64.80028622995955
2016-03-28,65.225,66.344,65.99049168286449
2016-03-29,60.24500000000001,57.1055,58.097313549282354
2016-03-30,63.995,58.163000000000004,60.005413320406
2016-03-31,68.27000000000001,67.37899999999999,67.66047981283981
2016-04-01,66.8825,67.4375,67.26216745664861
2016-04-02,57.845,62.32100000000001,60.90696673145794
2016-04-03,57.56,58.28,58.05254156538198
2016-04-04,62.0975,59.099,60.046269605836315
2016-04-05,61.925,61.0085,61.29803563239919
2016-04-06,60.3425,55.391000000000005,56.95525060973772
2016-04-07,63.527857142857144,63.31614285714285,63.383026468274586
2016-04-08,60.365,58.9235,59.37889074097483
2016-04-09,56.2625,55.23950000000001,55.56268052585311
2016-04-10,61.0625,48.9335,52.765226879836156
2016-04-11,62.47250000000001,59.4635,60.41408670800784
2016-04-12,63.965,64.895,64.60119952195171
2016-04-13,61.0925,60.341,60.57840974113256
2016-04-14,64.19,60.782,61.85863659052532
2016-04-15,62.465,57.5195,59.08185512278256
2016-04-16,65.555,62.4425,63.42578385798417
2016-04-17,66.5675,58.7705,61.233685298217694
2016-04-18,65.0,60.471500000000006,61.90211877939963
2016-04-19,65.3675,64.3055,64.64100119106159
2016-04-20,69.44,65.075,66.45396675987178
2016-04-21,67.88999999999999,67.37,67.53427553611301
2016-04-22,69.55250000000001,67.57249999999999,68.19801069519956
2016-04-23,68.795,68.0675,68.29732779331196
2016-04-24,67.805,65.98400000000001,66.5592802908881
2016-04-25,72.0275,68.936,69.91264965364115
2016-04-26,72.74000000000002,70.6325,71.29828979299651
2016-04-27,72.5,72.887,72.7647410913928
2016-04-28,74.01500000000001,74.237,74.16686698265944
2016-04-29,72.6875,74.03899999999999,73.61204156335239
2016-04-30,73.8425,73.319,73.48438123683685
2016-05-01,73.535,74.7635,74.375399045933
2016-05-02,71.0075,73.91300000000003,72.99511044196852
2016-05-03,68.6825,72.464,71.26936934651658
2016-05-04,63.92,66.1955,65.47663657225928
2016-05-05,62.93749999999999,59.2445,60.41117222089496
2016-05-06,61.8875,58.865,59.81985155365692
2016-05-07,65.02250000000001,64.19749999999999,64.45812945633315
2016-05-08,70.33250000000001,73.8905,72.76647623559595
2016-05-09,69.9425,70.8845,70.58690854804142
2016-05-10,75.07249999999998,71.8295,72.85401069925868
2016-05-11,76.04,74.1335,74.73579097999898
2016-05-12,74.3375,75.497,75.13069714591722
2016-05-13,73.5125,74.1695,73.96194417841106
2016-05-14,69.005,70.16900000000001,69.80127553070088
2016-05-15,65.3075,65.49350000000001,65.43473990439036
2016-05-16,67.9025,64.91300000000001,65.8574263754036
2016-05-17,72.92,68.28800000000001,69.75131592937598
2016-05-18,73.985,72.44149999999998,72.92911401921238
2016-05-19,73.81,70.39399999999999,71.47316390646553
2016-05-20,71.9075,67.505,68.89581355334147
2016-05-21,74.32249999999998,71.64500000000002,72.4908610537358
2016-05-22,71.57,69.99799999999999,70.49461758224935
2016-05-23,70.91,68.324,69.14095487766974
2016-05-24,73.49000000000002,71.513,72.137562951722
2016-05-25,76.04,74.28200000000002,74.83737767785904
2016-05-26,77.87,75.9605,76.56373872347655
2016-05-27,78.05,75.452,76.27274585158004
2016-05-28,76.58000000000001,73.3325,74.35843231447505
2016-05-29,78.41,72.407,74.30343469862778
2016-05-30,80.15,76.9595,77.96742518840114
2016-05-31,79.445,77.6885,78.24340380612023
2016-06-01,78.77000000000002,77.4905,77.8947125931858
2016-06-02,78.77000000000002,77.08100000000002,77.6145795778748
2016-06-03,80.20250000000001,79.98349999999998,80.05268527386296
2016-06-04,77.03,80.76499999999999,79.58505937041899
2016-06-05,76.4675,77.3375,77.06265439150322
2016-06-06,79.505,74.8535,76.32297626198019
2016-06-07,80.375,79.1825,79.55922803233611
2016-06-08,78.41,76.2935,76.96213302342923
2016-06-09,77.29250000000002,75.09200000000001,75.78716984080134
2016-06-10,79.85,79.1285,79.35643230635681
2016-06-11,80.9375,81.4325,81.27612232620011
2016-06-12,79.91000000000003,84.0335,82.73082659007304
2016-06-13,81.1625,83.82799999999999,82.98592992017451
2016-06-14,80.1875,81.63499999999998,81.17771377206999
2016-06-15,79.405,81.032,80.51800712066176
2016-06-16,83.225,83.82650000000002,83.63647743274622
2016-06-17,82.655,81.57650000000002,81.91721378018828
2016-06-18,77.73500000000001,76.41050000000001,76.82892874534942
2016-06-19,79.9625,75.8255,77.13243825557608
2016-06-20,78.25999999999998,74.6105,75.7634299404701
2016-06-21,78.5975,78.944,78.83453562834008
2016-06-22,81.1325,83.14250000000001,82.50751187002469
2016-06-23,82.44500000000002,84.01100000000001,83.5162779047058
2016-06-24,83.57000000000002,85.37899999999999,84.80751068302222
2016-06-25,85.03,86.3375,85.92444180102352
2016-06-26,83.345,81.959,82.3968574866397
2016-06-27,81.04250000000002,80.80957142857143,80.88315694000889
2016-06-28,80.72,79.649,79.98734442149431
2016-06-29,79.69250000000002,78.81800000000001,79.09426722371316
2016-06-30,79.79750000000001,78.7775,79.09973278237554
2016-07-01,81.77000000000002,80.77550000000002,81.08967696281617
2016-07-02,85.11500000000002,82.84700000000002,83.5634940690468
2016-07-03,85.31,84.3665,84.66456532369736
2016-07-04,85.33250000000002,85.04150000000001,85.13343111732479
2016-07-05,81.1925,82.13900000000002,81.83998693282506
2016-07-06,82.5575,79.25450000000002,80.29796556881021
2016-07-07,84.4625,82.68800000000002,83.24859026698569
2016-07-08,85.8725,87.25550000000001,86.8185902568379
2016-07-09,82.775,84.26750000000001,83.7959976199064
2016-07-10,79.4675,82.301,81.40585628543032
2016-07-11,78.38749999999997,82.2515,81.03080640088325
2016-07-12,79.22,82.64750000000002,81.56470307687046
2016-07-13,78.86571428571429,81.04400000000003,80.3558479739969
2016-07-14,80.75,84.1955,83.10701661600498
2016-07-15,78.9125,83.2595,81.88621970099366
2016-07-16,80.1875,80.43800000000002,80.3588634196225
2016-07-17,80.8775,79.934,80.23206532369736
2016-07-18,82.45250000000001,80.45150000000002,81.08364489954263
2016-07-19,82.36250000000003,80.681,81.21221021918086
2016-07-20,83.89250000000001,83.2766,83.47117173594617
2016-07-21,84.5,81.4235,82.39541093625327
2016-07-22,82.20500000000001,81.7835,81.9166579585993
2016-07-23,82.985,82.949,82.9603729217309
2016-07-24,84.29749999999999,84.2765,84.28313420434301
2016-07-25,84.485,84.84800000000001,84.73332303921342
2016-07-26,83.39,85.361,84.73833253523317
2016-07-27,82.0625,84.785,83.92492279410058
2016-07-28,80.315,84.45200000000001,83.14506174442394
2016-07-29,81.56750000000002,84.4565,83.54382303109519
2016-07-30,81.14,82.3865,81.99271258506754
2016-07-31,80.9675,80.9285,80.94082066520848
2016-08-01,82.08500000000002,79.83950000000002,80.54888599296497
2016-08-02,80.375,79.9925,80.11333729339083
2016-08-03,80.6825,80.7125,80.70302256522426
2016-08-04,80.20000000000002,80.708,80.54751543779729
2016-08-05,83.61500000000002,80.75299999999999,81.65714727760664
2016-08-06,82.025,82.2695,82.19225890657762
2016-08-07,83.2775,82.28300000000002,82.59717696281616
2016-08-08,82.3925,81.06800000000001,81.48642874534941
2016-08-09,80.585,80.6945,80.65990736306851
2016-08-10,81.23000000000002,81.44600000000001,81.37776246961461
2016-08-11,79.6625,80.4965,80.23302731323412
2016-08-12,81.47749999999998,82.166,81.9484928718965
2016-08-13,79.23499999999999,83.21450000000002,81.95731827699662
2016-08-14,80.98249999999999,82.661,82.13073752429673
2016-08-15,81.635,81.3875,81.46568883689994
2016-08-16,82.76750000000001,82.48100000000001,82.57150950210843
2016-08-17,82.9925,81.203,81.76832898437355
2016-08-18,81.4025,80.843,81.01975415856776
2016-08-19,79.4525,78.9035,79.07693705639623
2016-08-20,80.78,79.322,79.78260333010151
2016-08-21,80.825,81.4595,81.25905225449289
2016-08-22,79.64000000000001,80.37950000000002,80.14588123277775
2016-08-23,81.245,80.006,80.39741805623851
2016-08-24,83.6,79.3535,80.69503089250756
2016-08-25,83.3375,79.39399999999999,80.63980880127247
2016-08-26,82.91499999999998,80.834,81.49141805894459
2016-08-27,81.095,80.9825,81.01804038040906
2016-08-28,81.47,81.329,81.37354394344602
2016-08-29,82.505,79.619,80.53072922542725
2016-08-30,82.50500000000002,78.0395,79.45021616637055
2016-08-31,83.39750000000002,79.4795,80.7172529817131
2016-09-01,83.21000000000002,79.5155,80.68264609263375
2016-09-02,81.47,75.44749999999998,77.35009503123202
2016-09-03,77.9425,73.715,75.05052851714957
2016-09-04,79.73,75.58250000000002,76.8927553577476
2016-09-05,80.0,74.8325,76.46498814012313
2016-09-06,80.3675,75.137,76.78939075315219
2016-09-07,80.2925,77.56700000000002,78.428024949377
2016-09-08,80.25500000000002,78.161,78.82252494734743
2016-09-09,79.285,77.92399999999998,78.35395962432655
2016-09-10,80.375,79.36699999999998,79.68544180846521
2016-09-11,78.8075,80.10050000000003,79.69202256116515
2016-09-12,77.6375,76.68950000000002,76.98898693891374
2016-09-13,79.025,76.4375,77.25492874940853
2016-09-14,80.42750000000002,77.171,78.1997755449078
2016-09-15,81.62,77.78299999999999,78.99516390781855
2016-09-16,80.3675,76.51400000000002,77.73137649694524
2016-09-17,78.725,75.5915,76.58141806232719
2016-09-18,79.30250000000002,76.0865,77.10248100796052
2016-09-19,79.94,78.3275,78.83691211919661
2016-09-20,80.12,76.67150000000002,77.76093112747259
2016-09-21,80.12,76.388,77.56699288610344
2016-09-22,80.975,75.9785,77.55696676190134
2016-09-23,80.48750000000003,76.83800000000002,77.99092994047014
2016-09-24,80.345,77.13050000000001,78.14600713622174
2016-09-25,80.10499999999998,76.86050000000002,77.88548457099748
2016-09-26,77.9975,75.40700000000002,76.22537649288611
2016-09-27,75.935,75.02450000000002,75.31214014544406
2016-09-28,74.13499999999998,76.316,75.62699049180289
2016-09-29,69.4325,72.7655,71.71255699641408
2016-09-30,63.215,65.093,64.49971258303799
2016-10-01,66.6875,65.102,65.60288242789845
2016-10-02,69.50750000000001,67.793,68.33463539743417
2016-10-03,70.92500000000003,70.475,70.61716152163628
2016-10-04,74.50999999999998,71.66300000000003,72.5624085602188
2016-10-05,75.79249999999998,69.12950000000001,71.23443826369432
2016-10-06,74.9975,70.8665,72.17154276862091
2016-10-07,75.74000000000002,71.58200000000002,72.89557245991912
2016-10-08,74.9825,76.235,75.83931709811239
2016-10-09,67.6025,67.1675,67.30492280424839
2016-10-10,66.5975,60.5615,62.46835987688112
2016-10-11,65.2625,58.973,60.95994420073621
2016-10-12,65.81,61.1735,62.63823754459232
2016-10-13,68.21000000000001,65.1245,66.099254166686
2016-10-14,70.04,66.956,67.93028029494721
2016-10-15,71.61500000000002,67.70750000000001,68.94193587954159
2016-10-16,72.71,69.44,70.47304039055686
2016-10-17,73.685,68.3375,70.02685274877764
2016-10-18,76.14500000000002,70.376,72.19851070737694
2016-10-19,75.33500000000002,73.163,73.84916627776438
2016-10-20,73.83500000000002,72.9605,73.23676722371314
2016-10-21,65.2625,66.57650000000001,66.1613883568221
